Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,L. Holtby CAM CM CDM,22,78,81,"Fulham
2013 ~ 2017",188154,"176cm / 5'9""",72kg / 159lbs,Left,78,CAM,3,"Jan 1, 2013",,€7.5M,€45K,€0,354,73,72,60,81,68,388,78,77,74,78,81,388,73,71,85,80,79,375,72,81,84,63,75,353,66,70,74,78,65,,167,51,61,55,47,11,11,7,10,8,2072,431,4,4,High,High,2,Lean (170-185),72,72,78,80,59,70
,Alex Teixeira CAM CDM,23,78,81,"Shakhtar Donetsk
2010 ~ 2014",188081,"173cm / 5'8""",70kg / 154lbs,Right,78,CAM,3,"Jan 1, 2010",,€8M,€70K,€0,349,71,77,54,78,69,340,84,52,49,75,80,406,81,78,84,79,84,318,69,52,69,56,72,326,45,74,72,77,58,,215,73,70,72,52,10,9,14,7,12,2006,435,4,3,High,Medium,1,Normal (170-185),79,73,73,83,70,57
,M. Suárez LW ST,25,78,80,"Anderlecht
2008 ~ 2017",188042,"182cm / 6'0""",78kg / 172lbs,Right,78,LW,2,"Jul 1, 2008",,€7M,€70K,€0,350,72,76,53,75,74,378,82,73,69,71,83,396,80,81,84,80,71,343,73,73,64,57,76,280,36,25,77,75,67,,76,25,28,23,52,8,15,10,12,7,1875,395,4,4,Medium,Low,2,Lean (170-185),81,75,73,82,29,55
,Camacho CDM CM CB,23,78,81,"Málaga
2010 ~ 2015",188005,"182cm / 6'0""",75kg / 165lbs,Right,78,CDM,3,"Dec 28, 2010",,€6M,€35K,€0,291,43,42,82,78,46,322,57,62,59,71,73,351,69,67,73,78,64,350,59,85,89,74,43,363,85,84,67,79,48,,221,64,83,74,55,9,13,15,8,10,1953,406,3,2,Medium,High,1,Normal (170-185),68,47,68,65,77,81
,S. N'Zonzi CDM CM,24,78,81,"Stoke City
2012 ~ 2016",187936,"190cm / 6'3""",75kg / 165lbs,Right,78,CDM,3,"Aug 1, 2012",,€5.5M,€40K,€0,306,57,45,73,82,49,307,70,43,41,76,77,340,69,72,65,73,61,371,74,64,79,81,73,350,86,81,59,68,56,,224,77,77,70,63,6,15,15,15,12,1961,427,3,3,Medium,Medium,2,Lean (185+),71,58,69,71,77,81
,C. Grenier CAM CM,22,78,85,"Olympique Lyonnais
2008 ~ 2016",187924,"186cm / 6'1""",72kg / 159lbs,Right,78,CAM,7,"Jan 1, 2008",,€7.5M,€70K,€0,373,76,65,72,83,77,403,80,78,82,81,82,357,66,69,77,75,70,371,84,65,68,77,77,342,64,52,68,86,72,,121,33,52,36,47,13,10,9,10,5,2014,421,4,3,Medium,Medium,1,Normal (170-185),68,72,82,80,47,72
,Ganso CAM CM,23,78,84,"São Paulo
2012 ~ 2017",187688,"184cm / 6'0""",78kg / 172lbs,Left,78,CAM,6,"Sep 1, 2012",,€8M,€70K,€0,362,75,67,66,85,69,391,84,72,68,83,84,286,49,48,67,66,56,322,76,42,62,68,74,330,55,46,73,86,70,,120,40,44,36,48,8,11,13,6,10,1859,388,3,4,Low,Medium,2,Lean (170-185),48,71,81,80,45,63
,Y. M'Vila CDM CM,23,78,86,"Rubin Kazan
2013 ~ 2017",187052,"182cm / 6'0""",80kg / 176lbs,Right,78,CDM,8,"Jan 23, 2013",,€6M,€60K,€0,318,61,60,60,78,59,327,74,53,48,76,76,371,78,77,73,81,62,370,75,71,82,75,67,348,78,86,40,71,73,,232,76,79,77,55,12,8,15,14,6,2021,439,3,2,Medium,Medium,2,Normal (170-185),77,64,70,74,77,77
,R. Zieler GK,24,78,83,"Hannover 96
2010 ~ 2015",186148,"188cm / 6'2""",83kg / 183lbs,Right,78,GK,5,"Jul 1, 2010",,€4.1M,€40K,€0,124,25,25,25,24,25,123,25,25,25,21,27,258,46,50,43,78,41,216,35,69,32,55,25,125,31,20,25,25,24,,75,25,25,25,383,80,76,68,77,82,1304,431,2,1,Medium,Medium,2,Lean (185+),80,76,68,82,48,77
,D. Welbeck ST CF LM,22,78,83,"Manchester United
2007 ~ 2016",186146,"185cm / 6'1""",73kg / 161lbs,Right,78,ST,5,"Jul 1, 2007",,€7.5M,€70K,€0,382,68,76,81,82,75,344,80,60,61,63,80,407,86,84,85,77,75,395,76,84,86,75,74,306,59,21,81,68,77,,91,22,37,32,48,8,9,5,11,15,1973,420,3,3,High,High,2,Lean (185+),85,76,71,80,33,75
,M. Stoch LW LM RM RW,23,78,83,"PAOK
2010 ~ 2018",186119,"169cm / 5'7""",66kg / 146lbs,Right,78,LW,5,"Jan 1, 2010",,€7M,€45K,€0,305,73,71,29,64,68,375,83,73,75,64,80,433,92,88,88,76,89,339,81,70,71,33,84,316,69,35,73,67,72,,78,26,31,21,49,10,9,9,10,11,1895,397,4,4,High,Low,2,Lean (170-),90,76,67,83,29,52
,K. Gibbs LB,23,78,82,"Arsenal
2007 ~ 2018",186115,"178cm / 5'10""",70kg / 154lbs,Left,79,LWB,4,"Sep 10, 2007",,€6M,€70K,€0,315,78,46,67,78,46,330,75,63,51,64,77,394,83,84,73,80,74,350,71,69,77,69,64,347,71,81,65,68,62,,241,78,82,81,44,5,10,7,8,14,2021,438,2,3,High,Medium,2,Lean (170-185),84,56,72,76,79,71
,A. Kolarov LB,27,78,79,"Manchester City
2010 ~ 2015",185103,"187cm / 6'2""",83kg / 183lbs,Left,78,LB,1,"Jul 24, 2010",,€4.1M,€70K,€0,346,83,54,74,77,58,385,75,76,80,76,78,336,70,68,64,78,56,407,90,78,77,76,86,373,80,79,70,71,73,,234,75,81,78,56,15,14,7,15,5,2137,445,3,2,High,Medium,2,Normal (185+),69,70,77,74,78,77
,Thiago Neves CAM LM RM,28,78,78,"Al Hilal
2013 ~ 2016",185000,"182cm / 6'0""",70kg / 154lbs,Left,78,CAM,0,"Jul 13, 2013",,€6M,€70K,€0,376,75,76,77,78,70,384,77,73,79,75,80,365,76,75,76,76,62,385,81,82,80,63,79,292,32,36,76,79,69,,72,21,26,25,58,12,14,13,13,6,1932,400,3,4,High,Medium,2,Lean (170-185),75,77,77,77,32,62
,Adrien Silva CM CAM,24,78,83,"Sporting CP
2007 ~ 2017",184826,"175cm / 5'9""",72kg / 159lbs,Right,78,CM,5,"Jan 1, 2007",,€7M,€70K,€0,358,76,64,62,83,73,389,75,74,79,80,81,358,67,65,74,77,75,377,84,68,75,67,83,386,73,74,72,83,84,,205,66,72,67,41,14,5,7,9,6,2114,437,4,3,Medium,High,2,Normal (170-185),66,74,81,77,69,70
,K. Papadopoulos CB CDM,21,78,85,"Schalke 04
2010 ~ 2016",184477,"183cm / 6'0""",85kg / 187lbs,Right,78,CB,7,"Jul 1, 2010",,€5.5M,€60K,€0,258,54,22,82,56,44,250,46,41,53,51,59,329,68,68,58,72,63,386,82,90,66,90,58,300,91,72,34,58,45,,234,75,79,80,47,10,9,11,8,9,1804,380,3,2,Low,High,2,Stocky (170-185),68,44,54,53,77,84
,T. Alderweireld CB RB,24,78,82,"Atlético Madrid
2013 ~ 2017",184087,"187cm / 6'2""",80kg / 176lbs,Right,78,CB,4,"Sep 2, 2013",,€6M,€70K,€0,290,58,44,77,74,37,321,59,54,64,77,67,308,61,63,58,77,49,385,85,78,74,81,67,333,78,78,55,63,59,,236,79,80,77,61,15,5,13,15,13,1934,408,3,2,Medium,Medium,2,Lean (185+),62,58,68,62,79,79
,C. Yacob CDM CM,25,78,80,"West Bromwich Albion
2012 ~ 2015",183893,"181cm / 5'11""",73kg / 161lbs,Right,78,CDM,2,"Jul 1, 2012",,€5.5M,€40K,€0,271,33,57,77,82,22,323,65,51,54,75,78,331,64,62,59,78,68,356,62,76,83,69,66,336,75,84,41,71,65,,228,75,82,71,36,5,5,11,8,7,1881,409,3,2,Medium,High,2,Lean (170-185),63,58,66,69,79,74
,J. Henderson CM RM,23,78,83,"Liverpool
2011 ~ 2016",183711,"182cm / 6'0""",67kg / 148lbs,Right,78,CM,5,"Jun 9, 2011",,€7M,€60K,€0,350,66,64,65,83,72,370,74,67,71,80,78,373,76,75,74,77,71,383,75,80,91,69,68,352,71,74,74,75,58,,201,64,73,64,44,6,12,6,8,12,2073,438,3,3,High,High,2,Normal (170-185),75,68,76,75,69,75
,M. Kruse CF ST,25,78,82,"Borussia Mönchengladbach
2013 ~ 2017",183574,"180cm / 5'11""",76kg / 168lbs,Left,79,CAM,4,"Jul 1, 2013",,€7.5M,€45K,€0,368,74,77,60,80,77,376,78,73,74,69,82,383,74,76,77,78,78,382,81,70,84,69,78,333,68,39,76,81,69,,120,36,44,40,46,12,7,5,13,9,2008,424,4,3,High,Medium,2,Normal (170-185),75,78,77,79,42,73
,K. Mitroglou ST CF,25,78,81,"Fulham
2014 ~ 2018",183483,"189cm / 6'2""",94kg / 207lbs,Left,78,ST,3,"Jan 31, 2014",,€7.5M,€40K,€0,355,52,83,81,65,74,361,80,72,70,58,81,333,60,66,64,75,68,384,80,75,67,85,77,289,62,20,80,67,60,,72,22,25,25,48,11,6,9,7,15,1842,386,5,4,High,Low,1,Normal (185+),63,79,62,78,29,75
,B. Dzsudzsák RM,26,78,81,"Dinamo Moskva
2012 ~ 2015",182879,"179cm / 5'10""",72kg / 159lbs,Left,78,LW,3,"Jan 1, 2012",,€5M,€60K,€0,349,88,75,41,73,72,393,77,84,85,71,76,394,83,80,83,78,70,371,87,63,77,61,83,290,43,24,70,73,80,,75,28,22,25,43,9,6,13,6,9,1915,402,4,4,Medium,Low,3,Lean (170-185),81,79,77,77,26,62
,Beto GK,31,78,78,"Sevilla
2013 ~ 2015",182629,"181cm / 5'11""",81kg / 179lbs,Right,78,GK,0,"Jan 30, 2013",,€2.3M,€60K,€0,144,27,25,25,36,31,141,25,31,25,32,28,244,47,34,54,75,34,227,36,74,40,52,25,132,29,25,25,25,28,,75,25,25,25,387,78,75,76,77,81,1350,427,3,1,Medium,Medium,2,Normal (170-185),78,75,76,81,40,77
,A. Ranocchia CB,25,78,82,"Inter
2010 ~ 2015",182168,"195cm / 6'5""",81kg / 179lbs,Right,78,CB,4,"Jun 1, 2010",,€6M,€70K,€0,225,23,32,76,65,29,256,59,30,39,58,70,275,55,59,55,73,33,311,59,75,65,82,30,297,78,81,34,65,39,,240,81,81,78,65,12,15,11,12,15,1669,365,3,2,Medium,Medium,2,Lean (185+),57,37,53,61,80,77
,G. Wijnaldum CAM RW CM,22,78,83,"PSV
2011 ~ 2015",181291,"175cm / 5'9""",74kg / 163lbs,Right,78,CAM,5,"Jul 1, 2011",,€7.5M,€70K,€0,354,62,75,70,75,72,372,85,75,70,59,83,412,86,86,84,74,82,369,76,82,76,68,67,323,49,48,78,75,73,,124,42,43,39,49,15,5,13,11,5,2003,427,4,4,High,Medium,2,Normal (170-185),86,74,70,84,46,67
,Lima ST,29,78,78,"Benfica
2012 ~ 2016",180695,"178cm / 5'10""",78kg / 172lbs,Right,78,ST,0,"Aug 1, 2012",,€5.5M,€70K,€0,376,69,77,76,74,80,384,77,78,82,67,80,389,78,83,82,74,72,382,85,70,76,74,77,334,63,34,81,73,83,,115,39,43,33,54,14,10,6,15,9,2034,424,4,3,Medium,Medium,1,Normal (170-185),81,79,72,78,42,72
,Alexandre Pato ST CAM,23,78,84,"São Paulo
Dec 31, 2015 On loan",180175,"180cm / 5'11""",81kg / 179lbs,Right,77,ST,6,"Jan 1, 2013","Dec 31, 2015",€8M,€80K,€0,363,67,77,73,72,74,353,80,77,64,52,80,395,81,88,78,78,70,364,77,81,60,73,73,308,62,28,77,65,76,,72,25,22,25,54,15,6,12,14,7,1909,404,3,4,High,Low,3,Normal (170-185),85,76,66,79,30,68
,F. Fazio CB,26,78,81,"Sevilla
2007 ~ 2018",179847,"195cm / 6'5""",85kg / 187lbs,Right,78,CB,3,"Jan 1, 2007",,€4.1M,€50K,€0,270,42,41,80,74,33,280,61,44,35,69,71,250,42,51,35,77,45,291,61,49,66,91,24,294,79,82,42,60,31,,233,77,81,75,49,7,8,11,10,13,1667,369,3,2,Medium,Medium,1,Normal (185+),47,41,61,61,79,80
,D. Conca CAM,30,78,78,"Fluminense
2014 ~ 2016",179764,"167cm / 5'6""",58kg / 128lbs,Left,78,CAM,0,"Jan 8, 2014",,€5M,€60K,€0,345,74,66,59,81,65,382,82,66,75,78,81,397,77,75,86,75,84,323,77,64,75,32,75,328,54,51,72,81,70,,132,42,46,44,49,10,13,6,11,9,1956,402,2,4,High,Medium,2,Normal (170-),76,70,78,82,47,49
,E. Insua LB,24,78,82,"Atlético Madrid
2013 ~ 2016",179696,"179cm / 5'10""",85kg / 187lbs,Left,78,LB,4,"Jan 1, 2013",,€6M,€60K,€0,351,75,60,73,74,69,343,74,58,72,67,72,378,78,79,69,76,76,401,87,72,78,81,83,371,78,81,77,67,68,,238,78,83,77,49,10,9,8,7,15,2131,454,2,3,High,Medium,1,Normal (170-185),79,72,71,73,80,79
,M. Marin CAM LM ST,25,78,82,"Sevilla
2012 ~ 2017",179546,"170cm / 5'7""",63kg / 139lbs,Right,79,RW,4,"Jul 1, 2012",,€7.5M,€60K,€0,333,74,70,34,80,75,397,86,81,78,68,84,415,88,77,91,69,90,291,58,67,59,35,72,267,37,24,67,82,57,,68,25,22,21,58,12,8,13,15,10,1829,378,4,4,Medium,Low,2,Lean (170-),82,67,77,85,24,43
,J. Lens RW ST,25,78,80,"Netherlands
Free",178416,"178cm / 5'10""",73kg / 161lbs,Right,78,RW,2,"Jul 1, 2013",,€0,€0,€0,372,75,75,62,74,86,345,82,70,64,50,79,424,86,90,84,82,82,381,79,75,77,76,74,280,52,22,68,72,66,,90,21,38,31,62,15,15,13,14,5,1954,416,4,4,Medium,Low,2,Normal (170-185),88,75,70,81,31,71
,E. Capoue CDM CB,24,78,83,"Tottenham Hotspur
2013 ~ 2017",178213,"189cm / 6'2""",80kg / 176lbs,Right,78,CDM,5,"Aug 15, 2013",,€5.5M,€60K,€0,326,69,56,69,74,58,314,73,60,29,77,75,338,72,66,68,77,55,382,72,74,92,77,67,338,80,81,61,74,42,,236,76,82,78,55,11,10,10,13,11,1989,432,3,2,Medium,High,2,Lean (185+),69,61,71,72,78,81
,Granero CM CDM,25,78,81,"Real Sociedad
2014 ~ 2018",178085,"180cm / 5'11""",75kg / 165lbs,Right,78,CM,3,"Jul 28, 2014",,€7M,€60K,€0,345,81,67,60,83,54,400,72,82,77,86,83,351,67,66,67,76,75,348,78,60,67,70,73,370,70,69,75,84,72,,182,54,69,59,53,10,13,6,11,13,2049,426,4,3,Medium,Medium,2,Normal (170-185),66,70,83,75,63,69
,C. Zapata CB,26,78,84,"Milan
2013 ~ 2016",177983,"187cm / 6'2""",82kg / 181lbs,Right,78,CB,6,"Jul 1, 2013",,€4.1M,€70K,€0,255,60,31,74,62,28,236,47,38,30,65,56,316,68,72,58,60,58,326,60,84,68,86,28,296,84,80,40,48,44,,247,81,85,81,19,3,5,3,5,3,1695,377,2,2,Low,Medium,2,Normal (185+),70,37,56,52,81,81
,Rafinha LM CAM RM,29,78,78,"Al Shabab
2013 ~ 2015",177649,"167cm / 5'6""",61kg / 134lbs,Right,78,LM,0,"Jul 6, 2013",,€4.7M,€60K,€0,338,75,67,55,76,65,348,81,60,63,65,79,419,87,85,90,76,81,322,72,65,91,40,54,326,72,37,73,74,70,,119,42,42,35,59,9,13,8,14,15,1931,407,3,4,High,Medium,1,Lean (170-),86,66,72,81,42,60
,Weligton CB,33,78,78,"Málaga
2007 ~ 2015",177573,"186cm / 6'1""",71kg / 157lbs,Left,78,CB,0,"Jul 10, 2007",,€1.8M,€30K,€0,234,40,33,73,63,25,242,47,52,38,52,53,288,54,65,52,73,44,312,59,74,67,83,29,280,90,81,35,42,32,,245,83,82,80,44,7,9,15,7,6,1645,359,3,2,Medium,Medium,1,Normal (185+),60,37,51,50,81,80
,Vieirinha RM LM,27,78,80,"VfL Wolfsburg
2012 ~ 2015",177553,"172cm / 5'8""",73kg / 161lbs,Right,80,RW,2,"Jan 3, 2012",,€5M,€40K,€0,350,76,72,63,75,64,372,86,73,66,64,83,421,85,82,86,80,88,358,80,70,74,59,75,326,74,36,77,74,65,,106,32,35,39,56,14,9,11,10,12,1989,419,4,4,High,Medium,2,Normal (170-185),83,74,73,85,38,66
,D. Payet LM RM,26,78,82,"Olympique Marseille
2013 ~ 2017",177388,"175cm / 5'9""",77kg / 170lbs,Right,79,CAM,4,"Jul 3, 2013",,€5M,€70K,€0,373,72,78,66,78,79,396,80,81,78,76,81,401,79,83,85,78,76,353,80,48,76,68,81,330,54,44,78,78,76,,128,29,51,48,61,11,15,9,14,12,2042,428,4,4,High,Medium,2,Normal (170-185),81,79,77,81,44,66
,M. Schneiderlin CDM CM,23,78,81,"Southampton
2008 ~ 2017",177358,"181cm / 5'11""",75kg / 165lbs,Right,78,CDM,3,"Jun 1, 2008",,€6M,€40K,€0,311,55,64,60,82,50,326,69,54,54,76,73,355,73,73,68,75,66,362,71,69,90,76,56,359,85,83,65,70,56,,229,68,83,78,50,6,11,12,14,7,1992,434,3,2,Medium,High,2,Normal (170-185),73,63,71,70,76,81
,P. Ebert RM,26,78,82,"Spartak Moskva
2014 ~ 2017",177105,"172cm / 5'8""",68kg / 150lbs,Right,78,RM,4,"Feb 7, 2014",,€5M,€70K,€0,353,84,72,62,76,59,406,80,83,82,80,81,380,80,78,76,76,70,380,86,63,73,75,83,341,74,58,68,77,64,,110,25,54,31,47,13,5,8,14,7,2017,432,4,3,Medium,Medium,2,Normal (170-185),79,76,79,79,45,74
,Bojan RW LW CF,22,78,82,"Ajax
2007 ~ 2015",176993,"170cm / 5'7""",65kg / 143lbs,Right,78,RW,4,"Sep 16, 2007",,€7.5M,€70K,€0,340,72,71,45,76,76,378,86,81,60,66,85,412,86,85,83,72,86,309,73,58,68,41,69,275,30,29,69,72,75,,69,20,23,26,48,5,14,8,14,7,1831,385,3,4,Medium,Low,2,Lean (170-),85,71,72,85,26,46
,B. Ruíz RW CAM,27,78,78,"PSV
2011 ~ 2015",176949,"188cm / 6'2""",78kg / 172lbs,Left,79,CAM,0,"Aug 1, 2011",,€6M,€70K,€0,385,72,75,78,80,80,387,84,79,73,67,84,370,68,71,79,77,75,331,75,56,73,57,70,307,32,48,77,80,70,,147,44,56,47,36,8,6,11,6,5,1963,411,2,4,Medium,Low,2,Lean (185+),70,74,76,83,52,56
,O. Toivonen ST CAM,26,78,78,"Rennes
2014 ~ 2017",176794,"191cm / 6'3""",80kg / 176lbs,Right,78,ST,0,"Jan 21, 2014",,€6M,€45K,€0,379,66,76,88,75,74,374,74,75,76,68,81,331,62,69,69,75,56,371,82,54,78,79,78,329,62,41,82,74,70,,109,35,36,38,44,8,7,13,11,5,1937,407,4,2,Medium,Medium,2,Lean (185+),66,78,72,75,42,74
,K. Gameiro ST,26,78,82,"Sevilla
2013 ~ 2018",176600,"172cm / 5'8""",69kg / 152lbs,Right,77,ST,4,"Jul 25, 2013",,€6M,€70K,€0,362,68,82,65,70,77,356,70,74,67,70,75,410,82,78,84,82,84,360,70,81,74,60,75,334,64,36,85,74,75,,89,21,32,36,33,5,9,7,7,5,1944,400,3,3,Medium,Medium,3,Normal (170-185),80,78,70,74,33,65
,A. Ayew LM,23,78,82,"Olympique Marseille
2007 ~ 2015",176571,"176cm / 5'9""",72kg / 159lbs,Left,78,LM,4,"Jul 1, 2007",,€7M,€70K,€0,374,79,72,83,76,64,360,79,73,56,72,80,405,79,82,86,77,81,399,74,92,86,73,74,355,77,62,74,72,70,,184,53,61,70,45,9,5,11,6,14,2122,447,3,3,High,Medium,2,Normal (170-185),81,72,74,80,62,78
,Y. Movsisyan ST,25,78,82,"Spartak Moskva
2013 ~ 2017",176270,"181cm / 5'11""",81kg / 179lbs,Right,78,ST,4,"Jan 1, 2013",,€7.5M,€70K,€0,314,39,81,79,45,70,288,78,61,55,21,73,368,85,86,68,72,57,382,82,76,74,74,76,332,65,49,80,62,76,,70,28,20,22,40,8,5,6,14,7,1794,390,4,3,High,Low,1,Normal (170-185),86,79,45,74,34,72
,Adrián ST RM CAM,25,78,84,"Atlético Madrid
2011 ~ 2018",173818,"183cm / 6'0""",73kg / 161lbs,Right,79,CF,6,"Jul 1, 2011",,€7.5M,€70K,€0,349,62,74,71,67,75,342,87,60,56,55,84,401,89,82,79,82,69,369,79,74,74,70,72,316,64,31,80,71,70,,70,20,25,25,55,12,13,11,5,14,1902,407,3,3,Medium,Medium,1,Normal (170-185),85,75,64,84,29,70
,H. Moreno CB,25,78,83,"Espanyol
2011 ~ 2016",173432,"184cm / 6'0""",80kg / 176lbs,Left,78,CB,5,"Jun 1, 2011",,€6M,€60K,€0,282,49,32,78,69,54,255,48,47,27,67,66,338,73,68,69,66,62,343,62,86,75,82,38,310,77,79,34,58,62,,240,77,80,83,55,11,14,13,8,9,1823,386,2,2,Medium,High,2,Normal (170-185),70,42,59,57,79,79
,D. Criscito LB,26,78,81,"Zenit
2011 ~ 2016",173208,"183cm / 6'0""",75kg / 165lbs,Left,78,LB,3,"Jun 27, 2011",,€4.1M,€70K,€0,328,76,55,65,73,59,349,73,72,50,76,78,374,81,82,68,78,65,376,71,76,86,71,72,347,82,78,68,70,49,,235,76,80,79,52,12,9,15,8,8,2061,444,3,2,High,Medium,2,Normal (170-185),82,62,72,74,77,77
,L. Cigarini CM,27,78,80,"Atalanta
2013 ~ 2015",173146,"175cm / 5'9""",72kg / 159lbs,Right,78,CM,2,"Jul 1, 2013",,€5M,€40K,€0,335,77,55,45,87,71,399,73,79,79,85,83,371,70,64,77,80,80,328,71,51,71,58,77,365,81,71,55,85,73,,169,49,65,55,50,11,9,7,12,11,2017,416,4,2,Medium,Medium,2,Lean (170-185),67,64,84,77,58,66
,Varela LW RW,28,78,78,"Porto
2009 ~ 2016",172672,"179cm / 5'10""",79kg / 174lbs,Right,78,LW,0,"Jul 1, 2009",,€5M,€70K,€0,358,75,76,67,71,69,360,83,77,51,69,80,392,85,84,80,71,72,356,83,54,64,76,79,312,47,40,77,71,77,,107,38,38,31,53,9,12,12,14,6,1938,421,5,4,Medium,Medium,2,Normal (170-185),84,78,71,81,41,66
,Mario Suárez CM CDM,26,78,83,"Atlético Madrid
2010 ~ 2017",171018,"188cm / 6'2""",80kg / 176lbs,Right,80,CDM,5,"Jul 1, 2010",,€5M,€60K,€0,320,65,63,68,82,42,368,72,66,71,81,78,317,60,65,52,80,60,370,82,52,83,84,69,384,79,81,76,76,72,,233,77,81,75,56,8,12,15,11,10,2048,438,3,3,Medium,Medium,1,Normal (185+),63,68,76,72,78,81
,C. Tioté CDM CM,27,78,80,"Newcastle United
2010 ~ 2017",170783,"180cm / 5'11""",86kg / 190lbs,Right,79,CB,2,"Aug 26, 2010",,€3.7M,€40K,€0,316,63,46,63,77,67,298,72,43,41,66,76,373,75,73,76,78,71,390,73,78,91,86,62,340,91,82,52,64,51,,239,78,82,79,37,5,5,11,8,8,1993,437,3,3,Medium,High,2,Stocky (170-185),74,56,66,74,79,88
,M. Richards RB,25,78,82,"Manchester City
2005 ~ 2015",169721,"180cm / 5'11""",83kg / 183lbs,Right,81,CB,4,"Jul 1, 2005",,€6M,€70K,€0,326,71,55,86,70,44,280,70,45,31,63,71,369,74,83,72,74,66,375,71,91,83,91,39,345,86,75,63,65,56,,238,78,79,81,57,6,15,14,15,7,1990,437,3,2,High,Medium,2,Stocky (185+),79,55,65,71,79,88
,R. Vlaar CB,28,78,78,"Aston Villa
2012 ~ 2015",168585,"181cm / 5'11""",79kg / 174lbs,Right,78,CB,0,"Aug 1, 2012",,€4.1M,€40K,€0,280,29,44,76,73,58,306,60,39,69,74,64,288,58,72,41,74,43,368,88,49,75,90,66,331,78,83,39,59,72,,238,81,81,76,46,11,9,8,11,7,1857,406,4,2,Medium,High,2,Stocky (170-185),66,59,60,59,80,82
,E. Viviano GK,27,78,78,"Arsenal
2012 ~ 2016",168354,"195cm / 6'5""",88kg / 194lbs,Left,78,GK,0,"Aug 1, 2012",,€2.3M,€70K,€0,128,25,25,25,28,25,134,25,25,25,33,26,207,30,33,35,77,32,221,43,66,29,58,25,126,25,25,25,25,26,,75,25,25,25,384,78,78,68,77,83,1275,416,2,1,Medium,Medium,2,Normal (185+),78,78,68,83,32,77
,S. Radu LB,26,78,81,"Lazio
2008 ~ 2016",165109,"183cm / 6'0""",79kg / 174lbs,Left,79,CB,3,"Jul 1, 2008",,€4.1M,€60K,€0,286,68,40,72,72,34,280,66,42,42,64,66,370,78,78,74,78,62,383,76,83,77,77,70,319,79,85,55,40,60,,246,82,82,82,52,9,12,12,6,13,1936,421,3,2,Medium,High,2,Normal (170-185),78,55,61,67,82,78
,B. Guzan GK,28,78,78,"Aston Villa
2008 ~ 2017",164505,"193cm / 6'4""",95kg / 209lbs,Left,78,GK,0,"Jul 1, 2008",,€4.1M,€40K,€0,125,25,25,25,25,25,133,25,25,25,31,27,269,50,47,47,78,47,228,23,74,30,76,25,155,42,21,25,25,42,,75,25,25,25,383,80,79,67,76,81,1368,431,2,1,Medium,Medium,2,Stocky (185+),80,79,67,81,48,76
,Fernando Prass GK,34,78,78,"Palmeiras
2013 ~ 2015",164076,"191cm / 6'3""",79kg / 174lbs,Right,78,GK,0,"Jan 1, 2013",,€1.1M,€60K,€0,125,25,25,25,25,25,130,25,25,25,34,21,248,53,50,32,80,33,240,32,80,33,70,25,148,41,21,25,28,33,,75,25,25,25,375,81,71,63,82,78,1341,426,3,1,Medium,Medium,1,Normal (185+),81,71,63,78,51,82
,B. Foster GK,30,78,78,"West Bromwich Albion
2012 ~ 2015",163155,"193cm / 6'4""",90kg / 198lbs,Left,78,GK,0,"Jul 1, 2012",,€2.3M,€40K,€0,135,25,25,25,35,25,130,25,25,25,31,24,264,50,48,45,71,50,215,26,75,32,57,25,137,25,22,25,25,40,,75,25,25,25,388,79,77,73,77,82,1344,437,3,1,Medium,Medium,2,Normal (185+),79,77,73,82,49,77
,Rolando CB,27,78,80,"Inter
2008 ~ 2015",163083,"190cm / 6'3""",78kg / 172lbs,Right,78,CB,2,"Aug 11, 2008",,€4.1M,€70K,€0,259,43,35,79,66,36,276,56,45,49,64,62,319,63,67,63,76,50,309,59,66,59,78,47,293,80,81,39,49,44,,241,81,81,79,54,13,7,15,5,14,1751,377,2,2,Low,High,2,Lean (185+),65,43,56,59,81,73
,A. Konko RB,29,78,78,"Lazio
2011 ~ 2014",161999,"184cm / 6'0""",71kg / 157lbs,Right,79,RWB,0,"Jul 1, 2011",,€3.7M,€60K,€0,340,79,50,66,80,65,362,79,72,57,76,78,400,85,87,79,78,71,382,74,76,85,79,68,345,83,77,68,67,50,,226,70,78,78,62,12,15,10,11,14,2117,454,4,2,Medium,Medium,2,Lean (170-185),86,60,75,78,74,81
