Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,B. Davies LB LWB,25,80,82,"Tottenham Hotspur
2014 ~ 2024",205923,"182cm / 6'0""",76kg / 168lbs,Left,80,LB,2,"Jul 23, 2014",,€15M,€80K,€28.9M,334,82,58,67,79,48,344,76,72,48,70,78,364,76,74,68,78,68,344,65,73,85,69,52,355,76,79,71,75,54,74,241,78,83,80,45,11,7,6,7,14,2027,439,3,3,Medium,High,2,Lean (170-185),75,58,76,76,79,75
,A. Cragno GK,24,80,86,"Cagliari
2014 ~ 2024",205659,"184cm / 6'0""",78kg / 172lbs,Right,79,GK,6,"Jul 12, 2014",,€15M,€20K,€28.5M,78,15,12,12,26,13,82,13,11,12,25,21,220,41,37,37,62,43,208,19,74,43,55,17,140,33,19,15,42,31,59,43,20,11,12,395,84,78,69,76,88,1166,434,3,1,Medium,Medium,1,Lean (170-185),84,78,69,88,39,76
"FIFA 19 Sep 11, 201981  80 Potential",Bernard LM LW,25,80,80,"Everton
2018 ~ 2022",205525,"164cm / 5'5""",60kg / 132lbs,Right,80,RW,0,"Aug 9, 2018",,€16M,€100K,€30.4M,354,80,71,59,76,68,379,83,75,69,68,84,450,94,86,94,80,96,302,76,61,69,31,65,290,41,42,73,77,57,71,95,31,39,25,52,6,11,13,10,12,1922,402,4,4,High,Medium,2,Lean (170-),90,70,75,85,38,44
,M. Nastasić CB,25,80,84,"Schalke 04
2015 ~ 2022",205362,"188cm / 6'2""",83kg / 183lbs,Left,79,CB,4,"Jan 14, 2015",,€16M,€30K,€28.4M,258,46,30,77,73,32,316,43,72,68,68,65,346,65,77,65,80,59,287,44,81,62,78,22,293,78,78,30,55,52,80,250,83,83,84,66,11,16,11,15,13,1816,377,2,2,Low,High,2,Normal (185+),72,32,63,54,82,74
,T. Inui LM RM,30,80,80,"Deportivo Alavés
Jun 30, 2019 On loan",205114,"169cm / 5'7""",69kg / 152lbs,Right,80,RM,0,"Jul 2, 2018","Jun 30, 2019",€14M,€30K,€0,334,77,71,41,76,69,393,88,85,65,72,83,427,89,77,92,76,93,335,72,63,76,47,77,295,49,44,73,76,53,77,135,65,39,31,57,11,12,11,15,8,1976,419,4,4,Medium,Medium,1,Lean (170-),82,72,76,87,47,55
,Portu CF ST RM,26,80,81,"Girona
2016 ~ 2022",205070,"178cm / 5'10""",70kg / 154lbs,Right,80,CAM,1,"Jul 1, 2016",,€17.5M,€40K,€38.1M,376,66,81,74,83,72,374,82,67,64,78,83,391,85,80,81,71,74,381,80,72,83,71,75,354,76,68,80,77,53,74,170,50,61,59,67,14,10,15,15,13,2113,452,4,3,High,Medium,1,Normal (170-185),82,78,76,81,60,75
,W. Orban CB,25,80,82,"RB Leipzig
2015 ~ 2022",204638,"186cm / 6'1""",83kg / 183lbs,Right,79,CB,2,"Jul 1, 2015",,€15M,€50K,€26.6M,262,39,38,84,68,33,228,53,28,32,56,59,283,51,53,48,75,56,308,37,90,67,85,29,275,80,78,34,42,41,70,241,78,84,79,58,15,12,15,10,6,1655,356,3,2,Medium,High,2,Normal (185+),52,36,51,56,81,80
,M. Batshuayi ST,24,80,83,"Crystal Palace
Jun 30, 2019 On loan",204529,"185cm / 6'1""",78kg / 172lbs,Right,79,ST,3,"Jul 3, 2016","Jun 30, 2019",€19M,€60K,€0,369,65,82,75,64,83,306,78,66,46,36,80,383,77,76,75,79,76,380,81,80,66,78,75,299,63,23,84,62,67,81,85,37,26,22,57,9,10,16,7,15,1879,398,5,4,Medium,Low,2,Normal (185+),76,80,59,78,33,72
,Iñigo Martínez CB,27,80,81,"Athletic Club
2018 ~ 2023",204525,"182cm / 6'0""",77kg / 170lbs,Left,79,CB,1,"Jan 30, 2018",,€14M,€30K,€30.5M,274,51,42,73,71,37,327,53,72,51,81,70,351,71,74,67,75,64,396,81,90,71,80,74,300,86,81,48,46,39,69,242,77,80,85,63,12,16,11,13,11,1953,411,3,2,Medium,Medium,2,Normal (170-185),73,56,63,61,79,79
,T. Vaclík GK,29,80,81,"Sevilla
2018 ~ 2021",204120,"188cm / 6'2""",85kg / 187lbs,Right,79,GK,1,"Jul 4, 2018",,€11.5M,€15K,€25M,78,15,14,19,17,13,105,14,17,16,38,20,230,34,35,32,76,53,214,20,70,35,73,16,147,29,22,15,68,13,60,55,19,18,18,395,82,72,74,82,85,1224,430,3,1,Medium,Medium,1,Normal (185+),82,72,74,85,35,82
,Pozuelo CAM CF,26,80,80,"Toronto
2019 ~ 2022",203895,"170cm / 5'7""",73kg / 161lbs,Right,79,CAM,0,"Mar 18, 2019",,€16M,€10K,€24M,342,72,71,49,82,68,393,83,77,74,75,84,375,68,64,78,81,84,332,66,60,78,52,76,342,59,55,75,80,73,82,139,51,52,36,50,10,8,14,10,8,1973,408,5,4,High,Medium,1,Normal (170-),66,71,78,83,50,60
,Héctor Bellerín RB RWB,23,80,85,"Arsenal
2014 ~ 2023",203747,"178cm / 5'10""",74kg / 163lbs,Right,79,RB,5,"Jul 1, 2014",,€16.5M,€80K,€32.6M,305,76,52,60,76,41,327,77,63,50,59,78,422,94,91,82,78,77,298,52,63,82,58,43,345,72,78,67,66,62,70,233,75,78,80,61,8,14,14,13,12,1991,434,3,3,High,Low,3,Lean (170-185),92,51,70,78,76,67
,P. Kadeřábek RWB RB RM,26,80,81,"TSG Hoffenheim
2015 ~ 2023",203605,"182cm / 6'0""",81kg / 179lbs,Right,79,RWB,1,"Jul 1, 2015",,€14M,€40K,€24.9M,319,86,28,71,77,57,331,76,57,52,69,77,370,78,78,66,82,66,341,66,69,86,79,41,344,78,72,72,68,54,78,227,72,79,76,55,10,11,14,13,7,1987,424,2,3,High,Medium,2,Normal (170-185),78,43,74,75,74,80
,D. Klaassen CM CAM,25,80,81,"Werder Bremen
2018 ~ 2022",203483,"179cm / 5'10""",70kg / 154lbs,Right,79,CM,1,"Jul 27, 2018",,€17.5M,€30K,€31.1M,378,64,77,75,81,81,336,73,61,44,76,82,345,71,64,66,80,64,388,81,73,87,69,78,381,78,69,80,79,75,82,203,64,74,65,57,12,6,13,16,10,2088,439,3,3,High,High,2,Normal (170-185),67,78,74,75,69,76
,J. Butland GK,25,80,85,"Stoke City
2013 ~ 2021",203042,"196cm / 6'5""",95kg / 209lbs,Right,79,GK,5,"Jan 31, 2013",,€14M,€40K,€27.7M,91,11,16,12,40,12,113,21,12,14,30,36,291,58,55,55,73,50,237,29,76,40,79,13,165,40,27,16,40,42,62,47,23,13,11,390,82,75,70,79,84,1334,446,3,1,Medium,Medium,2,Normal (185+),82,75,70,84,56,79
,Deulofeu CF RW LW,24,80,83,"Watford
2018 ~ 2023",202477,"177cm / 5'10""",73kg / 161lbs,Right,81,RW,3,"Jun 11, 2018",,€19M,€60K,€37.5M,334,75,73,40,78,68,398,89,84,77,62,86,423,89,88,94,75,77,336,75,70,70,54,67,297,40,25,78,77,77,77,86,34,30,22,64,12,16,14,11,11,1938,408,4,4,High,Low,3,Normal (170-185),88,72,75,87,30,56
,J. Murillo CB,26,80,83,"FC Barcelona
Jun 30, 2019 On loan",201377,"182cm / 6'0""",78kg / 172lbs,Right,79,CB,3,"Aug 18, 2018","Jun 30, 2019",€15.5M,€130K,€0,291,56,37,76,68,54,252,58,38,26,66,64,373,75,76,77,73,72,322,68,89,72,80,13,318,88,81,45,58,46,75,239,77,80,82,60,14,13,8,11,14,1855,398,3,2,Medium,High,2,Normal (170-185),76,40,60,63,79,80
,C. Tătăruşanu GK,32,80,80,"Nantes
2017 ~ 2019",201325,"196cm / 6'5""",86kg / 190lbs,Right,79,GK,0,"Jul 27, 2017",,€8.5M,€20K,€16.2M,90,13,15,15,36,11,93,16,11,11,36,19,258,49,46,51,74,38,206,14,65,42,73,12,135,33,26,13,47,16,44,39,12,15,12,393,80,77,75,78,83,1214,440,3,1,Medium,Medium,2,Lean (185+),80,77,75,83,47,78
,A. Mandi CB,26,80,83,"Real Betis
2016 ~ 2021",201143,"184cm / 6'0""",78kg / 172lbs,Right,79,CB,3,"Jul 1, 2016",,€15.5M,€30K,€33.7M,330,78,41,83,79,49,335,67,67,49,77,75,357,69,69,76,78,65,328,52,82,69,76,49,321,69,82,67,68,35,74,242,79,81,82,64,15,16,9,10,14,1977,414,3,2,High,Medium,1,Lean (170-185),69,46,74,71,81,73
,Ismaily LB,28,80,80,"Shakhtar Donetsk
2013 ~ 2023",201119,"177cm / 5'10""",82kg / 181lbs,Left,80,LM,0,"Feb 14, 2013",,€11.5M,€2K,€24.2M,335,80,60,59,81,55,346,83,65,50,67,81,399,84,80,72,81,82,370,75,59,88,75,73,346,63,79,82,71,51,79,226,77,74,75,51,8,8,14,11,10,2073,453,2,4,High,Medium,1,Stocky (170-185),82,66,74,81,75,75
,Cristian Tello LM RM,26,80,80,"Real Betis
2017 ~ 2022",200315,"178cm / 5'10""",65kg / 143lbs,Right,79,RM,0,"Jul 1, 2017",,€16M,€30K,€33.6M,351,78,74,47,77,75,392,84,82,77,70,79,416,92,91,82,72,79,357,79,72,75,60,71,293,48,39,76,74,56,71,142,55,47,40,56,15,12,9,7,13,2007,431,4,4,Medium,Medium,2,Lean (170-185),91,74,76,81,47,62
,Ibai Gómez RM RW LM,28,80,80,"Athletic Club
2019 ~ 2022",199416,"177cm / 5'10""",72kg / 159lbs,Right,80,CAM,0,"Jan 10, 2019",,€15M,€30K,€31.5M,360,79,79,47,80,75,407,82,85,81,78,81,388,79,77,79,75,78,369,83,66,75,66,79,331,63,45,78,80,65,74,186,73,58,55,53,14,8,13,7,11,2094,445,5,4,Medium,Medium,1,Normal (170-185),78,79,80,81,59,68
,D. Vida CB RB,29,80,80,"Beşiktaş
2018 ~ 2022",199206,"184cm / 6'0""",76kg / 168lbs,Right,79,CB,0,"Jan 3, 2018",,€11.5M,€60K,€21.9M,287,65,41,79,66,36,258,53,44,35,60,66,350,68,80,64,75,63,309,54,79,76,78,22,309,84,81,43,50,51,78,247,85,79,83,56,16,13,10,9,8,1816,395,3,2,Medium,High,3,Lean (170-185),75,40,59,60,82,79
,L. Muriel ST,27,80,80,"Fiorentina
Jun 30, 2019 On loan",199110,"179cm / 5'10""",79kg / 174lbs,Right,80,ST,0,"Jul 11, 2017","Jun 30, 2019",€16M,€70K,€0,355,62,78,65,75,75,360,85,77,60,55,83,419,86,89,85,79,80,358,80,62,74,77,65,294,50,16,81,73,74,75,72,26,24,22,48,8,10,10,14,6,1906,413,4,4,High,Medium,2,Stocky (170-185),88,76,68,84,27,70
,V. Aboubakar ST,26,80,81,"Porto
2014 ~ 2021",199069,"184cm / 6'0""",82kg / 181lbs,Right,79,ST,1,"Aug 24, 2014",,€17.5M,€20K,€36.3M,370,57,80,77,75,81,376,81,80,67,68,80,369,76,83,72,75,63,388,81,78,69,85,75,345,77,33,80,81,74,84,86,44,23,19,42,8,10,9,7,8,1976,424,3,5,High,Medium,3,Normal (170-185),80,79,71,79,36,79
,M. Ryan GK,26,80,83,"Brighton & Hove Albion
2017 ~ 2022",199005,"184cm / 6'0""",82kg / 181lbs,Right,79,GK,3,"Jul 1, 2017",,€13M,€40K,€25.7M,103,23,11,14,40,15,117,13,23,12,45,24,281,53,52,53,73,50,233,35,78,34,68,18,162,36,23,10,68,25,64,47,10,20,17,399,81,75,82,78,83,1342,451,4,1,Medium,Medium,1,Normal (170-185),81,75,82,83,52,78
,A. Oxlade-Chamberlain CM RM,24,80,83,"Liverpool
2017 ~ 2023",198784,"175cm / 5'9""",70kg / 154lbs,Right,81,CAM,3,"Aug 31, 2017",,€18.5M,€90K,€35.6M,324,78,69,39,80,58,376,84,73,60,75,84,416,84,85,81,78,88,379,80,69,82,72,76,378,77,72,79,81,69,77,203,67,70,66,49,16,9,6,9,9,2125,461,4,4,High,High,2,Stocky (170-185),85,73,78,84,66,75
,J. Guilavogui CDM CM,27,80,81,"VfL Wolfsburg
2016 ~ 2020",198118,"188cm / 6'2""",77kg / 170lbs,Right,81,CB,1,"May 17, 2016",,€14M,€50K,€24.9M,313,52,49,85,78,49,307,63,42,53,75,74,319,65,72,53,79,50,379,78,76,77,82,66,342,81,83,61,67,50,75,244,80,82,82,61,14,8,14,10,15,1965,422,3,2,Medium,High,2,Lean (185+),69,59,67,65,82,80
,S. Aurier RB RWB,25,80,82,"Tottenham Hotspur
2017 ~ 2022",197853,"176cm / 5'9""",76kg / 168lbs,Right,79,RB,2,"Aug 31, 2017",,€15M,€80K,€28.9M,336,83,54,75,77,47,323,76,69,30,69,79,387,79,78,73,81,76,374,71,94,77,74,58,372,86,79,72,71,64,75,238,75,81,82,57,7,10,15,16,9,2087,443,3,3,High,Medium,2,Normal (170-185),78,59,73,77,78,78
,C. Wilson ST,26,80,81,"AFC Bournemouth
2014 ~ 2023",196978,"180cm / 5'11""",66kg / 146lbs,Right,79,ST,1,"Jul 4, 2014",,€17.5M,€80K,€34.6M,357,52,83,78,72,72,323,78,63,45,60,77,403,87,89,75,78,74,369,77,72,75,76,69,342,73,40,83,71,75,79,93,29,39,25,49,10,15,8,10,6,1936,421,3,4,High,Medium,1,Normal (170-185),88,78,64,77,39,75
,Sergi Enrich ST,28,80,80,"SD Eibar
2015 ~ 2022",194879,"181cm / 5'11""",77kg / 170lbs,Right,79,ST,0,"Jul 12, 2015",,€15.5M,€30K,€32.6M,394,70,82,81,79,82,318,74,55,47,61,81,349,65,65,70,82,67,391,77,81,80,83,70,332,66,42,84,72,68,74,108,31,46,31,44,8,8,8,14,6,1936,411,4,4,High,High,2,Stocky (170-185),65,78,70,76,43,79
,A. Yarmolenko RM RW,28,80,80,"West Ham United
2018 ~ 2022",194794,"190cm / 6'3""",83kg / 183lbs,Left,80,CAM,0,"Jul 11, 2018",,€15M,€90K,€28.5M,378,80,77,69,78,74,401,86,83,75,74,83,367,69,76,73,82,67,363,83,61,60,76,83,372,76,54,79,78,85,74,102,37,35,30,39,9,5,6,5,14,2022,427,2,4,High,Medium,3,Lean (185+),73,80,78,83,42,71
,André Almeida RB,27,80,80,"Benfica
2011 ~ 2023",194022,"185cm / 6'1""",80kg / 176lbs,Right,80,CDM,0,"Jul 1, 2011",,€12M,€15K,€24M,341,80,54,75,78,54,348,75,77,42,75,79,337,66,68,66,77,60,384,76,77,84,80,67,344,81,81,70,69,43,77,244,82,82,80,47,14,6,7,12,8,2045,439,3,3,Medium,High,2,Normal (185+),67,61,74,75,81,81
,Y. Belhanda CAM LW,28,80,80,"Galatasaray
2017 ~ 2021",193738,"179cm / 5'10""",75kg / 165lbs,Right,79,CAM,0,"Jul 4, 2017",,€15M,€70K,€28.5M,367,79,74,67,78,69,400,84,78,78,77,83,389,75,72,85,79,78,380,78,77,84,63,78,371,75,66,72,78,80,74,159,50,54,55,64,15,16,11,6,16,2130,438,4,4,Medium,Medium,2,Normal (170-185),73,76,78,83,57,71
,G. Pezzella CB,27,80,82,"Fiorentina
2018 ~ 2022",193601,"186cm / 6'1""",81kg / 179lbs,Right,79,CB,2,"Jul 1, 2018",,€14.5M,€60K,€25.7M,274,40,48,82,64,40,247,54,46,25,56,66,277,60,58,34,77,48,331,54,82,63,82,50,266,82,80,47,22,35,72,238,78,82,78,54,7,9,13,10,15,1687,368,3,2,Medium,Medium,1,Normal (185+),59,49,47,56,80,77
,R. Rodríguez LB CB,25,80,81,"Milan
2017 ~ 2021",193352,"180cm / 5'11""",77kg / 170lbs,Left,79,CDM,1,"Jul 1, 2017",,€14.5M,€80K,€25.7M,354,86,59,64,78,67,398,76,82,84,78,78,369,73,73,73,80,70,375,78,73,77,75,72,380,75,80,68,74,83,80,236,80,78,78,66,14,13,14,14,11,2178,448,3,4,Medium,Medium,3,Normal (170-185),73,67,79,76,78,75
,R. Pereyra LM CAM,27,80,80,"Watford
2016 ~ 2021",193061,"182cm / 6'0""",77kg / 170lbs,Right,79,CAM,0,"Aug 19, 2016",,€15.5M,€60K,€29.5M,367,78,74,60,82,73,394,85,78,72,75,84,373,75,76,75,74,73,347,68,65,77,63,74,364,66,70,76,80,72,78,184,50,64,70,24,4,5,3,4,8,2053,439,4,4,High,Medium,2,Lean (170-185),76,73,79,83,61,67
,K. Vogt CB,26,80,80,"TSG Hoffenheim
2016 ~ 2022",192641,"194cm / 6'4""",85kg / 187lbs,Right,79,CB,0,"Jul 1, 2016",,€13M,€40K,€22.1M,319,60,50,79,79,51,333,67,50,62,83,71,332,66,82,59,78,47,348,78,54,74,85,57,338,81,82,55,67,53,78,239,81,80,78,48,6,13,8,7,14,1957,430,3,2,High,Medium,2,Normal (185+),75,57,71,67,80,80
,Maicon CB,29,80,80,"Al Nassr
2019 ~ 2020",191687,"191cm / 6'3""",89kg / 196lbs,Right,79,CB,0,"Feb 4, 2019",,€11.5M,€50K,€19.6M,289,70,40,83,67,29,334,55,70,74,75,60,256,52,60,33,66,45,383,85,71,70,90,67,315,88,79,44,52,52,71,240,82,82,76,56,15,11,14,10,6,1873,396,3,2,Medium,High,2,Normal (185+),56,55,66,54,81,84
,E. Salvio RM,27,80,80,"Benfica
2012 ~ 2022",190972,"172cm / 5'8""",77kg / 170lbs,Right,80,RM,0,"Jul 1, 2012",,€15.5M,€15K,€31M,368,74,74,73,75,72,376,85,79,64,64,84,407,87,84,83,77,76,376,80,87,74,63,72,362,69,60,83,74,76,84,165,49,60,56,48,9,11,9,5,14,2102,443,4,4,High,Medium,2,Stocky (170-185),85,75,73,84,58,68
,J. Zoet GK,27,80,83,"PSV
2009 ~ 2021",190778,"189cm / 6'2""",88kg / 194lbs,Right,79,GK,3,"Jul 1, 2009",,€12.5M,€15K,€18.4M,104,17,12,19,37,19,120,15,13,20,38,34,275,57,45,54,77,42,205,25,57,40,66,17,134,18,21,11,57,27,61,59,25,18,16,395,79,77,77,79,83,1292,445,4,1,Medium,Medium,2,Normal (185+),79,77,77,83,50,79
,Iago Falqué RW ST,28,80,80,"Torino
2017 ~ 2022",190264,"174cm / 5'9""",69kg / 152lbs,Left,80,CAM,0,"Jan 4, 2017",,€15M,€60K,€25.5M,357,78,75,53,82,69,398,84,80,75,74,85,403,79,76,85,78,85,308,70,36,74,53,75,309,48,26,80,78,77,78,122,54,36,32,54,15,5,14,13,7,1951,411,3,4,High,High,3,Normal (170-),77,74,79,84,41,56
,C. Smalling CB,28,80,80,"Manchester United
2010 ~ 2022",189881,"194cm / 6'4""",81kg / 179lbs,Right,79,CB,0,"Jul 1, 2010",,€12M,€120K,€22.8M,302,52,54,82,65,49,252,59,49,22,64,58,315,63,74,55,75,48,312,42,76,71,88,35,316,82,80,48,54,52,67,243,80,82,81,71,10,15,16,15,15,1811,395,3,2,Medium,High,3,Lean (185+),69,47,57,59,81,82
,Guaita GK,31,80,80,"Crystal Palace
2018 ~ 2021",189690,"190cm / 6'3""",80kg / 176lbs,Right,79,GK,0,"Jul 1, 2018",,€9M,€50K,€17.1M,118,35,11,20,39,13,125,16,32,20,33,24,286,51,52,63,72,48,231,45,68,41,62,15,145,24,27,13,52,29,62,55,23,15,17,401,82,81,79,77,82,1361,453,3,1,Medium,Medium,2,Normal (185+),82,81,79,82,52,77
,Hulk RM RW ST,31,80,80,"Shanghai SIPG
2017 ~ 2020",189362,"179cm / 5'10""",92kg / 203lbs,Left,82,LM,0,"Jul 1, 2017",,€13M,€20K,€28.6M,376,75,81,69,78,73,395,85,78,81,72,79,367,79,77,71,82,58,428,94,71,82,91,90,366,83,48,82,75,78,75,119,50,41,28,46,6,10,7,11,12,2097,452,3,4,High,Medium,4,Stocky (170-185),78,85,76,80,47,86
,S. Kagawa CAM CM CF,29,80,80,"Beşiktaş
Jun 30, 2019 On loan",189358,"175cm / 5'9""",68kg / 150lbs,Right,78,CAM,0,"Aug 31, 2014","Jun 30, 2019",€14.5M,€60K,€0,347,65,75,48,83,76,376,86,74,63,71,82,387,72,60,87,80,88,292,54,65,82,39,52,327,30,59,80,78,80,83,158,56,53,49,50,11,9,8,9,13,1937,395,4,4,High,Medium,3,Lean (170-185),65,67,75,85,54,49
,M. Lanzini CAM CM LM,25,80,82,"West Ham United
2016 ~ 2020",188988,"167cm / 5'6""",59kg / 130lbs,Right,79,CAM,2,"Jul 1, 2016",,€18M,€80K,€35.6M,341,74,70,56,80,61,400,86,76,76,77,85,406,84,76,85,72,89,337,75,75,73,39,75,300,48,27,73,79,73,77,88,27,36,25,51,14,9,6,7,15,1923,398,3,4,Medium,Medium,2,Lean (170-),80,72,78,85,32,51
,N. Nkoulou CB,28,80,80,"Torino
2018 ~ 2020",188829,"184cm / 6'0""",77kg / 170lbs,Right,78,CB,0,"Jul 1, 2018",,€12M,€50K,€20.4M,306,60,33,77,72,64,275,68,37,28,70,72,364,72,74,68,76,74,333,58,83,68,78,46,323,76,80,54,63,50,78,240,80,82,78,41,6,7,6,15,7,1882,406,3,3,Medium,Medium,3,Lean (170-185),73,44,64,70,80,75
,Camacho CDM CM CB,28,80,80,"VfL Wolfsburg
2017 ~ 2021",188005,"183cm / 6'0""",75kg / 165lbs,Right,80,CDM,0,"Jul 8, 2017",,€12M,€50K,€20.4M,323,50,58,83,80,52,334,64,62,59,74,75,330,63,55,68,81,63,369,76,85,79,75,54,361,85,86,66,76,48,76,233,78,81,74,55,9,13,15,8,10,2005,418,3,2,Medium,High,2,Lean (170-185),59,60,70,69,81,79
,S. Nzonzi CDM CM,29,80,80,"Roma
2018 ~ 2022",187936,"196cm / 6'5""",75kg / 165lbs,Right,80,CDM,0,"Aug 14, 2018",,€11.5M,€70K,€19.6M,324,59,50,78,82,55,332,70,70,40,71,81,239,44,50,36,78,31,366,62,75,83,92,54,361,80,81,70,73,57,85,232,79,79,74,68,7,16,16,16,13,1922,407,3,2,Medium,Medium,2,Lean (185+),47,55,71,68,79,87
,F. Smolov ST,28,80,80,"Lokomotiv Moskva
2018 ~ 2022",187491,"187cm / 6'2""",80kg / 176lbs,Right,79,CF,0,"Aug 9, 2018",,€15.5M,€2K,€32.6M,362,57,82,67,77,79,362,76,77,69,62,78,388,88,85,75,74,66,377,80,67,74,75,81,332,67,32,84,75,74,73,78,26,28,24,66,16,9,16,15,10,1965,418,4,4,High,Medium,1,Lean (185+),86,81,70,76,32,73
,Y. M'Vila CDM CM,28,80,80,"Saint-Étienne
2018 ~ 2022",187052,"182cm / 6'0""",80kg / 176lbs,Right,79,CDM,0,"Jan 12, 2018",,€12M,€40K,€22.8M,318,62,56,61,83,56,367,73,70,67,81,76,359,74,69,73,78,65,362,68,71,81,75,67,364,83,82,59,72,68,80,223,75,76,72,60,13,9,16,15,7,2053,434,3,3,Medium,Medium,2,Normal (170-185),71,61,75,74,75,78
,S. Ulreich GK,29,80,80,"FC Bayern München
2015 ~ 2021",186569,"192cm / 6'4""",87kg / 192lbs,Right,79,GK,0,"Jul 1, 2015",,€10M,€60K,€16.5M,88,14,12,8,41,13,100,13,12,15,38,22,235,41,40,36,79,39,181,24,66,29,51,11,111,25,14,8,42,22,45,48,16,18,14,386,79,72,69,80,86,1149,426,2,1,Medium,Medium,2,Lean (185+),79,72,69,86,40,80
,M. Musacchio CB,27,80,80,"Milan
2017 ~ 2021",186547,"180cm / 5'11""",73kg / 161lbs,Right,79,CB,0,"Jul 1, 2017",,€12.5M,€80K,€21.3M,276,55,40,76,69,36,297,65,53,45,67,67,355,69,69,73,76,68,337,57,83,68,76,53,331,76,84,50,64,57,76,248,84,84,80,46,5,11,12,6,12,1890,403,3,3,Medium,Medium,3,Normal (170-185),69,47,63,67,83,74
,Ö. Toprak CB,28,80,80,"Borussia Dortmund
2017 ~ 2021",185239,"186cm / 6'1""",83kg / 183lbs,Right,79,CB,0,"Jul 1, 2017",,€12M,€60K,€20.4M,278,49,28,80,74,47,279,63,44,33,69,70,360,71,83,64,81,61,316,62,80,67,78,29,285,70,78,35,59,43,78,248,82,83,83,57,11,8,11,12,15,1823,398,4,2,Medium,Medium,3,Normal (185+),78,37,62,66,81,74
,Fernando CDM CM,30,80,80,"Galatasaray
2017 ~ 2020",184134,"183cm / 6'0""",76kg / 168lbs,Right,79,CDM,0,"Aug 4, 2017",,€11M,€60K,€20.9M,308,62,54,72,79,41,336,68,65,53,76,74,328,61,62,71,77,57,383,76,74,83,82,68,347,84,82,59,68,54,76,240,77,82,81,5,1,1,1,1,1,1947,425,2,3,Medium,Medium,2,Lean (170-185),62,61,71,70,79,82
,D. Perotti LW,29,80,80,"Roma
2016 ~ 2021",183900,"179cm / 5'10""",70kg / 154lbs,Right,80,CAM,0,"Jan 1, 2016",,€14.5M,€80K,€24.7M,342,79,66,57,80,60,381,88,72,64,69,88,394,81,76,83,76,78,337,73,64,69,60,71,336,51,36,78,81,90,80,111,58,31,22,41,5,8,14,6,8,1942,414,4,4,Medium,Medium,3,Normal (170-185),78,70,77,86,42,61
,M. Sissoko CM CDM,28,80,80,"Tottenham Hotspur
2016 ~ 2021",183394,"187cm / 6'2""",91kg / 201lbs,Right,81,CDM,0,"Aug 31, 2016",,€14.5M,€100K,€26.8M,354,75,65,70,80,64,387,82,75,74,76,80,370,79,85,67,81,58,413,85,78,91,90,69,373,82,79,76,76,60,75,237,77,82,78,51,14,8,11,10,8,2185,474,2,3,High,High,2,Normal (185+),82,70,77,79,78,88
,L. Fejsa CDM,29,80,80,"Benfica
2013 ~ 2021",183376,"184cm / 6'0""",80kg / 176lbs,Right,79,CB,0,"Aug 24, 2013",,€11.5M,€15K,€23M,302,50,49,73,77,53,307,66,43,57,73,68,297,52,55,57,75,58,371,73,73,85,78,62,343,91,84,50,62,56,75,242,82,83,77,64,14,12,13,11,14,1926,405,3,2,Low,High,2,Normal (170-185),54,57,65,66,81,82
,A. Modeste ST,30,80,80,"FC Köln
2019 ~ 2023",182212,"187cm / 6'2""",84kg / 185lbs,Right,79,ST,0,"Feb 14, 2019",,€14.5M,€30K,€21.8M,377,62,82,83,67,83,323,71,66,56,55,75,364,75,79,68,82,60,389,81,83,67,86,72,322,83,15,83,62,79,80,92,42,31,19,46,10,11,11,6,8,1913,408,3,3,Medium,Medium,2,Normal (185+),77,80,63,72,35,81
,Sidnei CB,28,80,80,"Real Betis
2018 ~ 2022",182002,"188cm / 6'2""",88kg / 194lbs,Right,79,CB,0,"Aug 2, 2018",,€12M,€30K,€25.2M,288,59,51,75,70,33,282,63,36,39,68,76,312,72,73,50,75,42,364,72,79,68,91,54,321,77,83,53,50,58,71,231,76,82,73,61,10,16,12,9,14,1859,414,2,2,High,Medium,2,Stocky (185+),73,55,60,65,79,82
,F. Fazio CB,31,80,80,"Roma
2017 ~ 2021",179847,"195cm / 6'5""",85kg / 187lbs,Right,79,CB,0,"Jul 15, 2017",,€10M,€60K,€17M,273,44,41,89,64,35,261,48,46,37,60,70,212,36,39,29,76,32,293,63,41,72,91,26,269,84,80,32,47,26,80,242,81,84,77,54,8,9,12,11,14,1604,350,2,2,Medium,Medium,3,Normal (185+),38,41,54,53,82,82
