Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,Y. Rakitskyi CB,27,80,82,"Shakhtar Donetsk
2009 ~ 2022",195861,"180cm / 5'11""",70kg / 154lbs,Left,80,CDM,2,"Aug 1, 2009",,€14.5M,€2K,€31.5M,325,68,57,69,78,53,382,69,75,77,84,77,365,69,74,72,77,73,402,87,74,82,75,84,342,82,82,53,75,50,78,246,82,83,81,53,12,16,7,12,6,2115,447,3,2,High,Medium,2,Normal (170-185),72,68,76,72,81,78
,D. Lovren CB,27,80,82,"Liverpool
2014 ~ 2021",195086,"188cm / 6'2""",84kg / 185lbs,Right,79,CB,2,"Jul 27, 2014",,€14.5M,€110K,€28.6M,279,59,33,77,68,42,240,63,26,18,66,67,281,57,55,53,73,43,335,63,82,70,86,34,294,87,78,21,56,52,70,242,74,83,85,58,14,14,13,10,7,1729,379,4,2,Medium,High,2,Normal (185+),56,40,59,63,79,82
,P. Jones CB,25,80,81,"Manchester United
2011 ~ 2019",194957,"185cm / 6'1""",71kg / 157lbs,Right,79,CB,1,"Jul 1, 2011",,€14.5M,€110K,€27.9M,327,64,50,78,75,60,268,60,38,35,67,68,317,60,65,54,79,59,366,68,83,75,81,59,322,85,81,42,59,55,72,241,78,81,82,51,10,8,6,16,11,1892,407,3,2,Medium,High,2,Normal (185+),63,56,65,63,80,80
,Hugo Mallo RB,26,80,83,"Celta de Vigo
2009 ~ 2023",194229,"173cm / 5'8""",69kg / 152lbs,Right,79,RWB,3,"Jul 1, 2009",,€15M,€30K,€32.6M,273,84,28,63,70,28,333,69,78,38,68,80,372,73,75,78,80,66,354,74,82,90,69,39,289,76,80,46,64,23,70,237,75,80,82,54,14,9,7,9,15,1912,411,3,2,High,Medium,2,Normal (170-185),74,40,70,74,77,76
,R. Rodríguez LB CB LM,24,80,83,"Milan
2017 ~ 2021",193352,"180cm / 5'11""",77kg / 170lbs,Left,79,LWB,3,"Jul 1, 2017",,€15.5M,€80K,€27.5M,355,87,59,64,78,67,399,76,82,84,79,78,376,75,76,73,80,72,372,78,73,75,74,72,380,75,80,68,74,83,81,236,76,79,81,66,14,13,14,14,11,2184,450,3,3,Medium,Medium,3,Normal (170-185),76,67,80,76,77,74
"FIFA 18 Sep 12, 2018Joined Jul 1, 2009  Jul 1, 2010",A. Areola GK,24,80,84,"Paris Saint Germain
2010 ~ 2019",193105,"195cm / 6'5""",94kg / 207lbs,Right,79,GK,4,"Jul 1, 2010",,€14M,€50K,€27M,110,20,19,14,41,16,98,12,16,16,32,22,293,54,52,53,76,58,206,25,59,28,80,14,125,26,23,17,34,25,35,49,19,18,12,389,82,78,70,75,84,1270,442,3,1,Medium,Medium,2,Normal (185+),82,78,70,84,53,75
,C. Tosun ST,26,80,82,"Everton
2018 ~ 2022",192991,"183cm / 6'0""",78kg / 172lbs,Right,79,ST,2,"Jan 5, 2018",,€18M,€130K,€35.6M,375,64,81,83,70,77,360,77,72,73,60,78,368,73,75,76,78,66,393,81,81,77,80,74,327,72,31,81,61,82,74,62,13,34,15,59,12,14,12,12,9,1944,404,4,3,High,Medium,2,Normal (170-185),74,79,66,77,30,78
,K. Casteels GK,25,80,83,"VfL Wolfsburg
2015 ~ 2021",192984,"197cm / 6'6""",86kg / 190lbs,Left,79,GK,3,"Jan 21, 2015",,€13M,€50K,€23.1M,92,15,15,14,35,13,107,14,20,13,37,23,262,44,46,50,79,43,213,21,58,44,72,18,126,33,16,15,42,20,40,48,12,19,17,389,82,72,74,78,83,1237,434,3,1,Medium,Medium,2,Normal (185+),82,72,74,83,45,78
,Mario Gaspar RB,26,80,81,"Villarreal
2008 ~ 2023",192789,"182cm / 6'0""",74kg / 163lbs,Right,79,RB,1,"Jul 1, 2008",,€14M,€40K,€30.5M,366,79,68,65,77,77,347,73,75,54,69,76,370,79,83,69,79,60,381,81,73,79,79,69,328,77,80,64,57,50,69,246,83,81,82,53,9,12,8,9,15,2091,453,3,2,High,Medium,2,Normal (170-185),81,70,71,73,80,78
,K. Vogt CB CDM,25,80,82,"TSG Hoffenheim
2016 ~ 2022",192641,"194cm / 6'4""",85kg / 187lbs,Right,79,CB,2,"Jul 1, 2016",,€15M,€40K,€26.6M,313,60,50,78,74,51,333,67,50,62,83,71,336,66,85,59,77,49,350,78,55,75,85,57,338,81,82,55,67,53,78,235,76,81,78,48,6,13,8,7,14,1953,428,3,2,Medium,Medium,2,Normal (185+),76,57,69,67,79,80
,A. Kokorin ST RW,26,80,81,"Zenit
2016 ~ 2019",192086,"181cm / 5'11""",74kg / 163lbs,Right,80,ST,1,"Jan 30, 2016",,€17.5M,€80K,€27.6M,370,68,82,74,75,71,370,81,74,69,66,80,405,85,84,84,77,75,376,77,74,86,66,73,326,67,35,84,73,67,82,129,43,42,44,53,7,16,14,8,8,2029,431,3,3,High,Medium,2,Normal (170-185),84,78,72,81,44,72
,Maicon CB,28,80,80,"Galatasaray
2017 ~ 2021",191687,"191cm / 6'3""",89kg / 196lbs,Right,79,CB,0,"Jul 1, 2017",,€12M,€70K,€22.8M,289,70,40,83,67,29,334,55,70,74,75,60,270,58,67,34,66,45,382,85,71,71,88,67,315,88,79,44,52,52,71,243,81,84,78,56,15,11,14,10,6,1889,402,3,2,Medium,High,2,Normal (185+),63,55,66,54,81,83
,E. Salvio RW,26,80,80,"Benfica
2012 ~ 2019",190972,"173cm / 5'8""",77kg / 170lbs,Right,80,RM,0,"Jul 1, 2012",,€16M,€20K,€32M,367,78,76,67,74,72,374,80,77,64,72,81,422,88,87,86,77,84,382,76,87,80,63,76,337,67,52,83,75,60,78,111,40,38,33,48,9,11,9,5,14,2041,430,4,4,High,Low,2,Stocky (170-185),87,75,74,81,44,69
,D. Blind LB CB,27,80,80,"Manchester United
2014 ~ 2019",190815,"180cm / 5'11""",72kg / 159lbs,Left,80,CDM,0,"Sep 1, 2014",,€12M,€120K,€22.2M,339,80,46,70,81,62,378,72,84,62,80,80,351,62,58,72,84,75,360,68,71,85,74,62,349,70,81,66,76,56,83,237,79,82,76,55,12,9,10,14,10,2069,425,4,2,Medium,Medium,3,Normal (170-185),60,56,79,75,79,76
,J. Zoet GK,26,80,83,"PSV
2009 ~ 2021",190778,"189cm / 6'2""",88kg / 194lbs,Right,79,GK,3,"Jul 1, 2009",,€13M,€15K,€19.2M,104,17,12,19,37,19,116,15,13,16,38,34,275,57,45,54,77,42,206,25,57,44,63,17,134,18,21,11,57,27,61,50,16,18,16,395,79,77,77,79,83,1280,445,4,1,Medium,Medium,2,Normal (185+),79,77,77,83,50,79
,A. Ljajić CAM LW,25,80,82,"Torino
2016 ~ 2020",190544,"182cm / 6'0""",74kg / 163lbs,Right,79,CAM,2,"Jul 19, 2016",,€18M,€50K,€32M,341,72,69,48,78,74,407,87,80,83,71,86,395,82,79,81,74,79,337,76,63,62,58,78,304,44,32,75,78,75,75,93,23,35,35,45,6,14,7,6,12,1922,402,4,4,High,Medium,2,Lean (170-185),80,73,76,85,32,56
,Iago Falqué RW CAM,27,80,80,"Torino
2017 ~ 2020",190264,"174cm / 5'9""",69kg / 152lbs,Left,80,CAM,0,"Jan 4, 2017",,€15.5M,€60K,€26.4M,357,78,75,53,82,69,398,84,80,75,74,85,408,80,79,85,78,86,311,70,36,77,53,75,309,48,26,80,78,77,78,103,35,36,32,54,15,5,14,13,7,1940,408,3,4,High,High,3,Normal (170-),79,74,79,84,35,57
,De Marcos RB RW,28,80,80,"Athletic Club
2009 ~ 2019",190149,"182cm / 6'0""",78kg / 172lbs,Right,80,RWB,0,"Jul 1, 2009",,€11.5M,€30K,€24.2M,330,78,59,59,77,57,356,76,77,53,69,81,408,83,89,77,85,74,374,73,78,93,74,56,356,76,79,80,66,55,76,221,63,80,78,51,8,6,13,15,9,2096,450,3,3,High,Medium,2,Lean (170-185),86,62,73,78,72,79
,B. Mee CB,27,80,80,"Burnley
2012 ~ 2019",189682,"183cm / 6'0""",82kg / 181lbs,Left,79,CB,0,"Jan 17, 2012",,€12.5M,€60K,€23.8M,267,63,30,78,67,29,270,63,45,31,64,67,348,68,66,66,76,72,357,60,91,83,84,39,296,82,80,38,60,36,74,241,80,81,80,58,15,7,12,10,14,1837,396,3,2,Medium,High,1,Normal (170-185),67,38,61,66,80,84
,Susaeta RW LW RM,29,80,80,"Athletic Club
2007 ~ 2019",189354,"179cm / 5'10""",68kg / 150lbs,Right,81,CAM,0,"Jun 1, 2007",,€14.5M,€40K,€30.5M,353,88,69,52,82,62,415,85,83,82,81,84,387,81,74,82,76,74,345,77,65,69,58,76,329,68,43,76,84,58,79,66,16,23,27,43,12,7,8,6,10,1938,406,3,3,High,Medium,2,Lean (170-185),77,71,84,83,28,63
,F. Coquelin CDM CM CB,26,80,81,"Valencia
2018 ~ 2022",189271,"177cm / 5'10""",74kg / 163lbs,Right,79,CDM,1,"Jan 11, 2018",,€14.5M,€40K,€31.5M,306,60,54,60,79,53,324,74,55,41,74,80,377,73,75,74,74,81,367,71,80,80,79,57,356,91,84,62,67,52,74,239,77,82,80,51,9,9,8,10,15,2020,438,3,3,Medium,High,2,Normal (170-185),74,58,69,76,79,82
,K. Trapp GK,26,80,81,"Paris Saint Germain
2015 ~ 2020",188943,"189cm / 6'2""",86kg / 190lbs,Right,79,GK,1,"Jul 8, 2015",,€12M,€70K,€23.1M,74,13,13,11,25,12,72,10,14,12,12,24,255,45,52,42,79,37,228,22,75,45,73,13,126,30,22,12,45,17,48,34,10,14,10,395,79,74,77,82,83,1184,444,4,1,Medium,Medium,2,Normal (185+),79,74,77,83,49,82
,N. Nkoulou CB,27,80,80,"Torino
Jun 30, 2018 On loan",188829,"184cm / 6'0""",77kg / 170lbs,Right,78,CB,0,"Jun 29, 2016","Jun 30, 2018",€12.5M,€50K,€0,309,60,33,77,75,64,276,66,37,28,72,73,360,68,73,67,74,78,330,58,83,68,75,46,323,76,80,54,63,50,77,238,79,82,77,41,6,7,6,15,7,1877,403,3,2,Medium,Medium,3,Lean (170-185),71,44,65,69,80,74
,A. Dzagoev CM CDM CF,27,80,80,"CSKA Moskva
2008 ~ 2019",187735,"179cm / 5'10""",75kg / 165lbs,Right,78,CAM,0,"Jan 1, 2008",,€15M,€60K,€24M,367,75,74,67,79,72,384,78,74,75,76,81,377,81,73,71,80,72,368,79,73,77,66,73,362,69,71,76,81,65,78,210,69,71,70,63,11,16,12,14,10,2131,447,3,3,High,Medium,3,Normal (170-185),77,74,78,78,70,70
,M. Musacchio CB,26,80,80,"Milan
2017 ~ 2021",186547,"180cm / 5'11""",73kg / 161lbs,Right,79,CB,0,"Jul 1, 2017",,€13M,€100K,€22.1M,278,55,40,76,71,36,293,59,53,45,67,69,355,71,69,73,74,68,339,57,83,68,78,53,329,74,84,50,64,57,76,248,84,84,80,46,5,11,12,6,12,1888,404,3,2,Medium,Medium,3,Lean (170-185),70,47,64,65,83,75
,K. Trippier RB RWB,26,80,81,"Tottenham Hotspur
2015 ~ 2022",186345,"178cm / 5'10""",72kg / 159lbs,Right,80,RB,1,"Jun 19, 2015",,€14M,€90K,€27M,325,89,45,72,75,44,375,75,80,68,76,76,384,78,77,77,76,76,378,79,74,88,71,66,329,70,78,64,78,39,73,236,77,80,79,54,11,14,8,11,10,2081,441,4,3,High,High,2,Normal (170-185),77,57,78,76,78,75
,D. Drinkwater CM,27,80,80,"Chelsea
2017 ~ 2022",186132,"177cm / 5'10""",70kg / 154lbs,Right,79,CM,0,"Aug 31, 2017",,€15M,€120K,€27.8M,336,64,60,61,80,71,379,76,72,69,83,79,363,67,69,70,79,78,367,77,56,85,76,73,356,74,76,74,79,53,78,225,70,79,76,47,12,6,8,9,12,2073,439,4,3,Medium,Medium,2,Normal (170-185),68,67,76,77,74,77
,I. Traoré RM,29,80,80,"Borussia Mönchengladbach
2014 ~ 2021",183909,"171cm / 5'7""",61kg / 134lbs,Left,80,LM,0,"Jul 1, 2014",,€14.5M,€50K,€24.7M,341,80,66,44,76,75,396,86,84,74,74,78,444,92,85,94,80,93,351,80,72,74,47,78,302,53,41,76,76,56,79,115,32,43,40,38,6,6,11,8,7,1987,416,2,4,High,High,2,Lean (170-185),88,72,77,84,39,56
,P. Piatti LM RM,28,80,80,"Espanyol
2017 ~ 2020",183899,"163cm / 5'4""",63kg / 139lbs,Left,81,LW,0,"Jul 1, 2017",,€15M,€40K,€31.5M,378,80,77,71,78,72,374,83,81,58,70,82,425,89,85,85,75,91,324,63,76,63,50,72,323,55,51,81,77,59,68,109,36,35,38,49,10,8,13,8,10,1982,416,2,4,High,Medium,2,Normal (170-),87,72,76,83,42,56
,O. Karnezis GK,31,80,80,"Watford
Jun 30, 2018 On loan",183497,"190cm / 6'3""",81kg / 179lbs,Right,79,GK,0,"Jul 18, 2013","Jun 30, 2018",€9M,€50K,€0,95,19,16,24,22,14,96,15,11,11,36,23,248,44,34,45,76,49,203,22,64,33,66,18,119,18,23,10,47,21,22,52,13,15,24,389,80,79,72,77,81,1202,428,3,1,Medium,Medium,2,Normal (185+),80,79,72,81,39,77
,M. Sakho CB,27,80,81,"Crystal Palace
2017 ~ 2021",183285,"187cm / 6'2""",83kg / 183lbs,Left,79,CB,1,"Aug 31, 2017",,€14M,€60K,€27.7M,251,58,23,74,76,20,260,50,50,30,68,62,290,53,60,52,72,53,330,51,76,75,90,38,291,87,80,32,52,40,75,237,76,82,79,50,14,12,9,7,8,1709,372,2,2,Medium,High,3,Normal (185+),57,33,63,55,79,85
,Sidnei CB,27,80,82,"Deportivo La Coruña
2018 ~ 2020",182002,"185cm / 6'1""",83kg / 183lbs,Right,79,CB,2,"Jul 21, 2018",,€14.5M,€30K,€31.5M,280,56,46,74,71,33,278,59,36,39,68,76,298,65,62,51,75,45,345,61,79,69,86,50,303,77,80,44,44,58,71,239,80,82,77,61,10,16,12,9,14,1804,395,2,2,High,Medium,2,Stocky (185+),63,50,59,63,80,80
,S. Jovetić ST,27,80,80,"Monaco
2017 ~ 2021",181820,"183cm / 6'0""",79kg / 174lbs,Right,80,CF,0,"Aug 29, 2017",,€16M,€50K,€30.4M,384,72,80,74,79,79,390,84,85,72,64,85,378,75,78,80,76,69,372,82,70,68,72,80,316,50,30,80,76,80,80,88,26,32,30,40,9,7,5,9,10,1968,416,4,4,High,Medium,3,Normal (170-185),77,80,75,83,34,67
,Eder ST,30,80,80,"Inter
2016 ~ 2021",178311,"179cm / 5'10""",72kg / 159lbs,Right,82,CF,0,"Jul 1, 2016",,€14.5M,€80K,€24.7M,362,72,78,60,76,76,389,87,80,78,58,86,409,86,84,81,78,80,342,80,50,74,60,78,325,60,24,85,78,78,78,64,18,20,26,50,8,12,11,10,9,1941,410,4,3,High,Medium,3,Normal (170-185),85,79,73,85,25,63
,Fabricio GK,29,80,81,"Beşiktaş
2016 ~ 2019",177723,"185cm / 6'1""",67kg / 148lbs,Right,79,GK,1,"Jul 9, 2016",,€11.5M,€50K,€22.7M,99,15,14,14,43,13,138,25,19,15,44,35,317,59,63,64,77,54,218,25,79,42,58,14,150,33,26,14,55,22,65,43,18,14,11,395,77,80,79,78,81,1360,456,4,1,Medium,Medium,1,Normal (185+),77,80,79,81,61,78
,Kiko Casilla GK,30,80,80,"Real Madrid
2015 ~ 2020",177644,"190cm / 6'3""",86kg / 190lbs,Right,79,GK,0,"Jul 19, 2015",,€9.5M,€120K,€19.5M,104,24,14,13,30,23,106,12,25,25,24,20,256,32,49,43,74,58,228,24,69,43,79,13,152,45,20,12,52,23,51,38,12,15,11,397,75,83,80,82,77,1281,438,2,1,Medium,Medium,2,Normal (185+),75,83,80,77,41,82
,Nacho Monreal CB LB,31,80,80,"Arsenal
2013 ~ 2019",177604,"179cm / 5'10""",72kg / 159lbs,Left,80,CB,0,"Jan 31, 2013",,€10M,€110K,€19M,327,77,49,67,78,56,337,73,74,52,61,77,379,75,76,73,81,74,359,71,75,83,69,61,350,75,84,64,66,61,76,246,81,83,82,29,7,5,9,3,5,2027,435,3,2,High,Medium,2,Lean (170-185),76,58,71,75,81,74
,S. Bender CB CDM,28,80,80,"Bayer 04 Leverkusen
2017 ~ 2021",177458,"185cm / 6'1""",81kg / 179lbs,Right,79,CB,0,"Jul 13, 2017",,€12M,€60K,€20.4M,285,43,39,75,74,54,250,58,33,30,69,60,341,67,72,63,78,61,370,73,73,86,76,62,310,82,80,49,65,34,81,254,80,86,88,57,13,7,8,14,15,1867,404,4,2,Medium,High,2,Lean (185+),70,51,61,60,82,80
,M. Schneiderlin CDM CM,27,80,80,"Everton
2017 ~ 2021",177358,"185cm / 6'1""",75kg / 165lbs,Right,79,CDM,0,"Jan 12, 2017",,€12.5M,€110K,€23.8M,334,65,61,71,81,56,361,73,68,61,78,81,352,65,66,73,77,71,360,71,70,88,75,56,356,83,82,65,70,56,83,231,75,79,77,50,6,11,12,14,7,2044,435,3,2,Medium,High,2,Normal (185+),66,62,74,76,77,80
,M. Berg ST CF,30,80,80,"Sweden
Free",176733,"184cm / 6'0""",74kg / 163lbs,Right,78,ST,0,"Jul 1, 2017",,€0,€0,€0,361,56,82,77,72,74,313,72,66,47,51,77,366,74,75,71,75,71,372,79,74,69,76,74,308,61,28,83,66,70,75,70,12,33,25,51,10,7,12,8,14,1841,391,4,3,High,Low,3,Lean (170-185),75,79,63,74,29,71
,P. Wernbloom CDM ST,31,80,80,"CSKA Moskva
2012 ~ 2018",176731,"187cm / 6'2""",85kg / 187lbs,Right,80,CB,0,"Jan 1, 2012",,€10M,€50K,€16M,342,58,70,86,75,53,300,68,54,32,72,74,301,55,61,53,77,55,388,81,56,93,86,72,383,89,82,75,71,66,76,237,78,79,80,58,14,9,13,13,9,2009,432,3,2,Medium,High,2,Normal (185+),58,72,67,68,80,87
"FIFA 18 Sep 12, 201881  80 Curve59  55 FK Accuracy80  79 Aggression",I. Piatti LW CF ST,32,80,80,"Montreal Impact
2014 ~ 2020",176376,"180cm / 5'11""",76kg / 168lbs,Right,81,CAM,0,"Aug 15, 2014",,€11.5M,€15K,€17.3M,359,69,81,54,78,77,379,86,80,55,74,84,403,77,76,87,82,81,356,83,31,89,73,80,374,79,55,83,77,80,82,141,55,62,24,56,14,13,7,7,15,2068,446,4,5,High,Medium,2,Lean (170-185),76,81,74,85,54,76
,V. Birsa CAM RW,30,80,80,"Chievo
2015 ~ 2021",176104,"184cm / 6'0""",81kg / 179lbs,Left,79,CAM,0,"Jul 3, 2015",,€14M,€20K,€23.8M,355,78,62,60,82,73,402,84,78,78,76,86,362,72,78,68,76,68,387,84,68,74,78,83,337,55,49,75,82,76,80,136,44,52,40,21,3,5,5,5,3,2000,431,4,3,Medium,Medium,2,Normal (170-185),75,73,80,82,49,72
,Pedro León RM LM,30,80,80,"SD Eibar
2016 ~ 2020",175379,"183cm / 6'0""",73kg / 161lbs,Right,79,RM,0,"Jul 5, 2016",,€14M,€30K,€29.4M,348,90,74,36,80,68,424,84,87,86,82,85,345,64,67,68,73,73,337,84,45,66,63,79,325,55,43,74,82,71,71,116,34,46,36,64,11,12,10,15,16,1959,409,3,3,Medium,Low,2,Normal (170-185),66,77,83,82,40,61
,C. Bravo GK,34,80,80,"Manchester City
2016 ~ 2020",174543,"184cm / 6'0""",80kg / 176lbs,Right,78,GK,0,"Aug 25, 2016",,€6M,€100K,€11.1M,110,12,13,18,56,11,180,22,25,38,54,41,312,58,54,63,75,62,230,22,81,41,69,17,171,40,23,16,69,23,60,48,11,18,19,400,79,80,86,76,79,1451,456,3,1,Medium,Medium,3,Normal (170-185),79,80,86,79,56,76
,S. Mignolet GK,29,80,80,"Liverpool
2013 ~ 2021",173426,"193cm / 6'4""",87kg / 192lbs,Right,78,GK,0,"Jun 25, 2013",,€10M,€90K,€19M,91,11,11,16,37,16,102,14,16,12,34,26,266,52,52,34,76,52,233,45,69,31,72,16,153,34,21,14,43,41,62,43,13,14,16,380,80,74,65,77,84,1268,432,2,1,Medium,Medium,3,Normal (185+),80,74,65,84,52,77
,S. Romero GK,30,80,80,"Manchester United
2015 ~ 2021",173373,"192cm / 6'4""",87kg / 192lbs,Right,78,GK,0,"Jul 27, 2015",,€9.5M,€100K,€17.6M,93,11,14,12,39,17,125,12,12,13,48,40,265,47,44,52,78,44,198,14,63,35,75,11,136,33,21,11,55,16,63,40,14,11,15,394,78,76,81,77,82,1251,439,3,1,Medium,Medium,3,Normal (185+),78,76,81,82,45,77
,V. Moses RWB,26,80,81,"Chelsea
2012 ~ 2021",172962,"177cm / 5'10""",79kg / 174lbs,Right,78,RWB,1,"Aug 24, 2012",,€14M,€110K,€27M,350,75,68,70,73,64,370,84,75,61,70,80,406,84,83,80,76,83,376,74,67,87,80,68,354,62,74,76,71,71,75,215,70,74,71,56,9,7,8,16,16,2127,457,4,4,Medium,Medium,2,Normal (170-185),83,70,72,82,72,78
,A. Begović GK,30,80,80,"AFC Bournemouth
2017 ~ 2020",172723,"199cm / 6'6""",83kg / 183lbs,Right,79,GK,0,"May 30, 2017",,€9.5M,€60K,€18.1M,76,14,12,12,26,12,104,16,17,15,32,24,277,52,58,52,75,40,194,28,38,36,80,12,148,42,21,11,34,40,62,36,13,11,12,390,80,81,72,77,80,1225,445,2,1,Medium,Medium,3,Lean (185+),80,81,72,80,55,77
,D. Valeri CAM CF,31,80,80,"Portland Timbers
2013 ~ 2018",172114,"178cm / 5'10""",75kg / 165lbs,Right,79,CAM,0,"Jan 10, 2013",,€13M,€15K,€19.5M,380,78,80,70,78,74,393,77,80,79,76,81,347,62,60,72,80,73,380,85,68,80,63,84,334,53,36,84,82,79,83,105,35,40,30,60,15,15,8,10,12,1999,406,3,3,High,Medium,2,Lean (170-185),61,82,79,78,40,66
,Raúl García CAM,30,80,80,"Athletic Club
2015 ~ 2020",171579,"184cm / 6'0""",84kg / 185lbs,Right,80,ST,0,"Aug 31, 2015",,€14M,€30K,€29.4M,377,78,75,90,79,55,376,74,72,68,77,85,329,54,60,65,87,63,400,84,76,75,82,83,397,84,69,85,83,76,83,191,54,74,63,75,14,16,14,16,15,2145,438,3,3,High,Medium,2,Normal (170-185),57,78,78,77,68,80
,E. Lamela RM LM,25,80,81,"Tottenham Hotspur
2013 ~ 2022",170368,"181cm / 5'11""",80kg / 176lbs,Left,80,CAM,1,"Aug 30, 2013",,€17.5M,€100K,€33.7M,381,77,73,71,83,77,402,85,83,79,73,82,374,78,74,77,74,71,360,80,64,75,59,82,352,74,43,79,81,75,75,123,37,47,39,57,10,15,11,8,13,2049,426,2,4,High,High,2,Lean (170-185),76,77,80,82,45,66
,C. Vela RW LW CAM ST,28,80,80,"Mexico
Free",169416,"177cm / 5'10""",77kg / 170lbs,Left,80,LW,0,"Jan 1, 2018",,€0,€0,€0,393,79,81,70,81,82,376,82,79,71,63,81,389,78,80,77,77,77,355,73,68,67,67,80,327,57,37,81,80,72,79,48,12,22,14,53,8,14,8,13,10,1941,407,2,4,High,Low,3,Normal (170-185),79,79,77,81,26,65
,Renato Augusto CM CAM CDM LM,29,80,80,"Brazil
Free",169195,"186cm / 6'1""",86kg / 190lbs,Right,79,CM,0,"Jan 8, 2016",,€0,€0,€0,355,75,65,57,81,77,399,82,80,75,81,81,346,66,67,66,81,66,358,81,49,71,76,81,347,53,70,75,81,68,68,194,67,68,59,56,6,11,16,15,8,2055,433,4,4,Medium,Medium,2,Lean (185+),67,73,79,79,66,69
,Jardel CB,31,80,80,"Benfica
2011 ~ 2020",168530,"192cm / 6'4""",87kg / 192lbs,Right,79,CB,0,"Jan 1, 2011",,€10M,€15K,€20M,257,46,38,84,62,27,226,52,30,35,53,56,259,55,64,34,72,34,319,58,66,68,90,37,300,85,81,30,47,57,71,242,82,84,76,57,7,16,11,16,7,1660,370,2,2,Medium,High,2,Normal (185+),60,42,52,52,82,82
,S. Sirigu GK,30,80,80,"Torino
2017 ~ 2022",168435,"192cm / 6'4""",80kg / 176lbs,Right,78,GK,0,"Jun 27, 2017",,€9.5M,€40K,€16.2M,69,13,10,11,23,12,83,15,11,11,28,18,283,50,51,52,75,55,202,20,68,34,66,14,129,34,20,10,46,19,55,40,16,11,13,390,81,76,73,79,81,1196,441,2,1,Medium,Medium,3,Normal (185+),81,76,73,81,51,79
,G. Castro CM CDM RM,30,80,80,"Borussia Dortmund
2015 ~ 2020",167431,"172cm / 5'8""",74kg / 163lbs,Right,79,CM,0,"Jul 1, 2015",,€13.5M,€70K,€23M,351,82,68,52,82,67,394,79,80,74,80,81,391,74,69,83,82,83,367,76,73,78,65,75,353,64,78,74,79,58,83,218,71,70,77,60,14,8,13,10,15,2134,442,4,3,Medium,Medium,2,Normal (170-185),71,71,81,80,71,68
,G. Cabral CB,31,80,80,"Celta de Vigo
2014 ~ 2019",165536,"182cm / 6'0""",81kg / 179lbs,Right,79,CB,0,"Jun 30, 2014",,€10M,€30K,€21M,244,35,26,81,74,28,250,49,33,48,59,61,283,43,42,59,76,63,318,50,86,75,78,29,300,84,80,40,49,47,71,245,82,79,84,47,11,7,11,7,11,1687,347,3,2,Medium,Medium,2,Normal (170-185),42,33,56,56,81,79
,Ş. Radu CB LB,30,80,80,"Lazio
2008 ~ 2020",165109,"183cm / 6'0""",79kg / 174lbs,Left,79,CB,0,"Jan 1, 2008",,€11M,€50K,€18.7M,314,67,55,70,71,51,295,66,45,48,67,69,359,72,72,70,78,67,364,79,65,71,75,74,332,75,85,55,60,57,76,256,85,86,85,52,9,12,12,6,13,1972,427,3,2,Medium,High,2,Normal (170-185),72,64,65,68,84,74
,Ł. Fabiański GK,32,80,80,"Swansea City
2014 ~ 2019",164835,"190cm / 6'3""",83kg / 183lbs,Right,79,GK,0,"Jul 1, 2014",,€8.5M,€60K,€16.2M,75,14,13,11,20,17,98,14,18,12,32,22,264,50,47,52,71,44,192,14,68,25,65,20,148,43,16,15,52,22,63,36,11,12,13,394,78,83,70,79,84,1207,442,2,1,Medium,Medium,2,Normal (185+),78,83,70,84,48,79
,L. Diarra CDM,32,80,80,"Paris Saint Germain
2018 ~ 2019",163711,"174cm / 5'9""",74kg / 163lbs,Right,78,CDM,0,"Jan 23, 2018",,€8.5M,€80K,€15.7M,273,60,38,59,79,37,329,76,57,41,75,80,396,77,74,81,77,87,375,74,76,90,68,67,329,77,80,50,73,49,83,234,74,79,81,51,9,5,12,10,15,1987,427,3,3,Medium,High,3,Normal (170-185),75,52,70,78,76,76
,L. Baines LB LWB,32,80,80,"Everton
2007 ~ 2019",163631,"170cm / 5'7""",70kg / 154lbs,Left,79,LB,0,"Aug 7, 2007",,€8M,€110K,€15.2M,364,85,63,74,79,63,394,78,81,81,74,80,377,70,68,74,81,84,367,84,71,77,64,71,392,74,79,73,76,90,83,235,76,81,78,58,8,15,10,13,12,2187,446,3,3,High,Medium,3,Normal (170-),69,71,79,79,78,70
