Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,A. Alese LB CB,21,66,76,"Sunderland
2022 ~ 2025",240867,"192cm / 6'4""",77kg / 170lbs,Left,68,CB,10,"Jul 15, 2022",,€1.8M,€4K,€3.8M,228,51,26,59,58,34,236,63,40,27,48,58,325,76,80,53,58,58,297,43,73,67,79,35,227,65,65,30,39,28,62.0,196,66,67,63,50,14,6,14,10,6,1559,357,3,2,High,Medium,1,Normal (185+),78,32,49,60,65,73
,M. Damsgaard LW CAM CM,21,75,83,"Brentford
2022 ~ 2027",241508,"180cm / 5'11""",71kg / 157lbs,Right,78,CAM,8,"Aug 10, 2022",,€12.5M,€35K,€26.3M,304,62,70,51,73,48,380,82,66,82,70,80,402,85,79,83,68,87,341,71,72,69,56,73,308,65,48,72,76,47,74.0,162,54,58,50,48,6,10,14,11,7,1945,418,3,4,High,Low,2,Lean (170-185),82,69,71,81,53,62
,B. Johnson RB LB CB,22,74,81,"West Ham United
2017 ~ 2024",241842,"180cm / 5'11""",69kg / 152lbs,Right,74,RB,7,"Dec 3, 2017",,€8M,€40K,€16.8M,269,71,34,65,69,30,293,66,60,39,59,69,352,75,76,66,66,69,302,45,75,75,70,37,284,67,72,56,50,39,65.0,220,74,74,72,56,10,10,15,12,9,1776,387,4,2,High,Medium,1,Normal (170-185),76,38,62,67,73,71
,H. Morita CM CDM,27,78,79,"Sporting CP
2022 ~ 2026",242087,"177cm / 5'10""",69kg / 152lbs,Right,79,CM,1,"Jul 1, 2022",,€16M,€16K,€33.2M,299,70,73,47,79,30,353,77,72,47,80,77,352,69,66,70,78,69,356,69,59,81,77,70,349,70,79,76,76,48,71.0,219,71,77,71,44,6,10,13,7,8,1972,434,2,2,Medium,Medium,1,Normal (170-185),67,68,75,76,72,76
,C. Baumgartner CAM CM ST,22,78,84,"TSG Hoffenheim
2018 ~ 2025",242187,"180cm / 5'11""",73kg / 161lbs,Right,80,CAM,6,"Jan 17, 2018",,€22.5M,€32K,€42.8M,361,62,76,70,79,74,354,82,65,52,76,79,389,82,70,81,77,79,317,73,63,67,49,65,316,62,34,76,79,65,75.0,134,31,54,49,55,10,11,9,14,11,1926,402,3,3,Medium,Medium,2,Lean (170-185),75,73,73,80,44,57
,T. Lamptey RB RWB,21,75,82,"Brighton & Hove Albion
2020 ~ 2025",242418,"163cm / 5'4""",62kg / 137lbs,Right,75,RB,7,"Jan 31, 2020",,€11M,€35K,€23.1M,280,76,47,54,71,32,305,77,60,35,62,71,423,91,82,85,72,93,246,48,63,64,35,36,300,75,71,55,59,40,73.0,217,70,73,74,58,15,13,12,5,13,1829,394,3,2,High,Medium,1,Normal (170-),86,44,66,76,70,52
,J. Carbonero LW RW,22,74,82,"Racing Club
2022 ~ 2026",242654,"170cm / 5'7""",70kg / 154lbs,Right,75,RM,8,"Jun 25, 2022",,€9.5M,€16K,€16.2M,288,60,72,41,64,51,315,81,54,55,51,74,412,86,92,88,69,77,327,68,54,82,56,67,265,41,27,73,66,58,67.0,81,29,25,27,54,9,15,10,10,10,1742,384,4,3,Medium,Low,1,Normal (170-),89,69,61,78,28,59
,Lee Kang In LM ST CAM,21,76,83,"Mallorca
2021 ~ 2025",243780,"173cm / 5'8""",68kg / 150lbs,Left,78,CAM,7,"Aug 30, 2021",,€15M,€19K,€34.5M,364,73,72,65,79,75,391,80,77,81,75,78,388,76,75,82,68,87,292,76,33,55,59,69,316,67,29,72,78,70,69.0,77,26,23,28,57,11,12,12,8,14,1885,391,3,4,Medium,Low,1,Lean (170-185),75,72,77,79,30,58
,S. Diop LM RM CF,22,77,83,"Nice
2022 ~ 2027",244892,"175cm / 5'9""",65kg / 143lbs,Right,79,CAM,6,"Aug 30, 2022",,€17M,€35K,€35.7M,324,77,70,39,76,62,381,82,76,74,68,81,380,74,69,80,74,83,311,76,48,76,37,74,337,68,56,76,77,60,77.0,160,56,58,46,53,14,13,8,9,9,1946,406,3,4,High,Medium,1,Lean (170-185),71,71,75,81,54,54
,Y. Fofana CDM CM,23,80,84,"Monaco
2020 ~ 2024",245630,"185cm / 6'1""",74kg / 163lbs,Right,81,CDM,4,"Jan 30, 2020",,€27.5M,€46K,€54.3M,317,66,64,61,80,46,356,77,66,56,78,79,365,68,73,70,79,75,364,76,59,83,77,69,371,78,78,74,77,64,76.0,231,75,80,76,45,12,7,12,5,9,2049,443,3,3,Medium,High,2,Normal (185+),71,67,74,77,76,78
,P. De la Vega RM LM,21,74,83,"Lanús
2018 ~ 2025",246045,"177cm / 5'10""",71kg / 157lbs,Right,75,RM,9,"Sep 14, 2018",,€9.5M,€12K,€16.2M,349,73,67,71,72,66,339,75,59,68,64,73,398,81,82,83,76,76,380,77,85,80,66,72,327,75,50,69,67,66,73.0,142,46,47,49,49,8,9,15,8,9,1984,418,3,4,High,Medium,1,Normal (170-185),82,70,69,75,50,72
,E. Le Fée CM CAM,22,76,83,"Lorient
2018 ~ 2024",246350,"170cm / 5'7""",58kg / 128lbs,Right,78,CM,7,"Nov 13, 2018",,€15M,€17K,€33M,296,68,49,45,83,51,379,78,68,71,80,82,356,60,66,68,73,89,288,60,62,64,41,61,326,50,63,76,79,58,78.0,182,57,65,60,56,8,11,14,13,10,1883,385,3,4,Medium,Medium,1,Lean (170-),63,56,77,79,60,50
,A. Král CDM CM,24,75,80,"Schalke 04
2019 ~ 2024",247028,"186cm / 6'1""",76kg / 168lbs,Right,76,CDM,5,"Sep 1, 2019",,€8M,€18K,€15M,346,68,66,72,75,65,338,75,65,51,72,75,363,67,69,76,74,77,388,75,78,84,78,73,350,76,75,68,72,59,72.0,212,72,71,69,57,11,13,10,11,12,2054,434,3,3,High,Medium,1,Lean (185+),68,69,71,75,72,79
,G. Slonina GK,18,66,81,"Chelsea
2022 ~ 2028",248158,"193cm / 6'4""",89kg / 196lbs,Right,66,GK,15,"Aug 3, 2022",,€1.7M,€2K,€4.2M,65,14,7,11,25,8,75,13,10,14,23,15,222,44,37,39,67,35,202,47,50,34,63,8,121,39,15,5,50,12,48.0,36,14,10,12,323,69,62,62,65,65,1044,364,2,1,Medium,Medium,1,Normal (185+),69,62,62,65,41,65
,I. Maatsen LB LWB,20,74,85,"Burnley
Jun 30, 2023 On loan",248465,"168cm / 5'6""",57kg / 126lbs,Left,74,LB,11,"Mar 10, 2019","Jun 30, 2023",€9M,€47K,€0,303,72,56,58,71,46,338,73,67,62,64,72,396,84,82,81,69,80,321,65,69,75,53,59,319,76,68,65,65,45,70.0,210,68,72,70,55,9,10,12,15,9,1942,415,4,2,High,Medium,1,Lean (170-),83,58,68,74,68,64
,Sergio Camello ST,21,74,84,"Rayo Vallecano
Jun 30, 2023 On loan",248805,"177cm / 5'10""",69kg / 152lbs,Right,76,ST,10,"Mar 25, 2019","Jun 30, 2023",€9.5M,€32K,€0,324,44,79,67,68,66,316,77,67,48,46,78,358,70,72,69,75,72,334,74,67,66,56,71,267,42,23,78,65,59,69.0,63,32,18,13,56,13,8,13,11,11,1718,364,4,4,Medium,Medium,1,Lean (170-185),71,75,58,76,28,56
,Thiago Silva CB,37,86,86,"Chelsea
2020 ~ 2024",164240,"183cm / 6'0""",79kg / 174lbs,Right,86,CB,0,"Aug 28, 2020",,€12M,€115K,€22.2M,326,60,40,82,83,61,354,67,62,61,84,80,313,45,52,62,88,66,369,71,88,66,79,65,358,77,89,59,73,60,86.0,262,90,87,85,45,9,12,5,9,10,2027,413,3,2,Medium,High,4,Normal (170-185),49,54,74,72,88,76
,D. Mertens CAM CF,35,84,84,"Galatasaray
2022 ~ 2023",175943,"169cm / 5'7""",61kg / 134lbs,Right,84,CAM,0,"Aug 8, 2022",,€17.5M,€77K,€33.3M,349,73,82,40,84,70,409,85,82,82,72,88,414,84,75,83,80,92,321,78,58,68,35,82,339,59,36,82,83,79,81.0,120,40,40,40,39,7,10,8,10,4,1991,413,4,4,Medium,High,3,Unique,79,80,80,86,39,49
,Fernando CDM CB,34,83,83,"Sevilla
2019 ~ 2024",184134,"183cm / 6'0""",76kg / 168lbs,Right,83,CDM,0,"Jul 12, 2019",,€12.5M,€39K,€26.3M,328,62,54,74,82,56,345,70,65,53,79,78,343,62,67,70,82,62,382,76,76,81,81,68,361,84,83,62,78,54,77.0,249,83,83,83,29,7,5,9,3,5,2037,437,3,3,Medium,Medium,2,Lean (170-185),65,62,74,73,82,81
,M. Darmian RWB RM CB,32,80,80,"Inter
2021 ~ 2024",184392,"183cm / 6'0""",70kg / 154lbs,Right,80,RWB,0,"Jul 13, 2021",,€14.5M,€63K,€23.9M,334,75,55,69,76,59,322,72,69,35,71,75,377,68,73,77,82,77,344,69,77,80,62,56,343,74,81,78,65,45,79.0,244,82,83,79,39,6,7,7,12,7,2003,426,5,3,Medium,Medium,2,Normal (170-185),71,59,70,75,81,70
,M. Reus CAM CF,33,85,85,"Borussia Dortmund
2012 ~ 2023",188350,"180cm / 5'11""",71kg / 157lbs,Right,85,CAM,0,"Jul 1, 2012",,€33.5M,€78K,€57M,384,84,84,44,85,87,424,86,88,85,79,86,386,74,63,82,86,81,373,86,68,72,66,81,358,51,56,84,86,81,86.0,165,59,47,59,61,12,12,13,13,11,2151,439,4,4,Medium,Medium,4,Unique,68,84,84,85,53,65
,P. Pogba CM CDM,29,84,84,"Juventus
2022 ~ 2026",195864,"191cm / 6'3""",84kg / 185lbs,Right,84,CM,0,"Jul 11, 2022",,€41M,€150K,€69.7M,392,73,74,74,87,84,434,89,85,82,91,87,344,60,72,71,76,65,406,90,80,64,88,84,388,79,62,77,90,80,85.0,183,53,67,63,20,5,6,2,4,3,2167,459,4,5,Medium,Low,4,Unique,67,80,85,85,62,80
,L. Insigne LW CF LM,31,82,82,"Toronto
2022 ~ 2026",198219,"163cm / 5'4""",59kg / 130lbs,Right,83,CAM,0,"Jul 7, 2022",,€25M,€15K,€37.5M,372,77,77,59,83,76,432,87,89,84,84,88,420,85,78,89,75,93,315,78,48,73,34,82,298,34,26,78,85,75,81.0,99,53,24,22,45,8,4,14,9,10,1981,409,4,4,High,Medium,4,Unique,81,78,83,87,36,44
,A. Oxlade-Chamberlain CM,28,77,77,"Liverpool
2017 ~ 2023",198784,"175cm / 5'9""",70kg / 154lbs,Right,78,CAM,0,"Aug 31, 2017",,€10.5M,€90K,€19.4M,325,78,70,39,78,60,370,82,73,60,74,81,396,79,77,76,77,87,373,83,69,73,70,78,374,77,73,78,77,69,77.0,208,68,72,68,49,16,9,6,9,9,2095,448,4,4,High,High,2,Normal (170-185),78,74,76,81,67,72
,H. Son LW LM ST,29,88,88,"Tottenham Hotspur
2015 ~ 2025",200104,"183cm / 6'0""",78kg / 172lbs,Right,88,LW,0,"Aug 28, 2015",,€89.5M,€230K,€170.1M,402,83,91,68,81,79,403,86,87,74,74,82,422,85,88,82,91,76,389,88,60,88,64,89,346,62,39,91,81,73,89.0,114,47,34,33,53,11,13,13,6,10,2129,451,5,4,High,Medium,4,Unique,87,89,80,84,42,69
,Casemiro CDM,30,89,89,"Manchester United
2022 ~ 2026",200145,"185cm / 6'1""",84kg / 185lbs,Right,89,CDM,0,"Aug 19, 2022",,€86M,€240K,€163.4M,356,62,64,81,84,65,378,69,72,74,84,79,341,60,66,61,88,66,432,88,85,88,90,81,400,91,89,75,79,66,85.0,267,90,89,88,67,13,14,16,12,12,2241,464,3,2,Medium,High,3,Unique,63,73,78,73,88,89
,Ibañez CB,23,81,85,"Roma
2021 ~ 2025",247257,"185cm / 6'1""",73kg / 161lbs,Right,83,CB,4,"Jul 1, 2021",,€33M,€58K,€58.6M,232,34,27,79,63,29,227,45,32,35,40,75,383,85,82,69,85,62,299,45,69,83,77,25,281,83,86,32,34,46,74.0,250,80,83,87,47,12,7,10,6,12,1719,383,2,2,Medium,High,2,Normal (185+),83,32,45,61,83,79
,C. Cowell LM ST RM,18,67,81,"San Jose Earthquakes
2019 ~ 2025",247325,"182cm / 6'0""",75kg / 165lbs,Right,68,RM,14,"Jan 23, 2019",,€2.4M,€1K,€5.1M,275,50,63,50,58,54,287,70,58,35,57,67,394,92,91,76,59,76,350,68,69,68,86,59,262,63,34,60,60,45,57.0,93,30,36,27,54,9,13,12,7,13,1715,388,2,3,Medium,Medium,1,Stocky (170-185),91,62,56,69,34,76
,L. Stergiou CB,20,69,84,"St. Gallen
2019 ~ 2024",247360,"180cm / 5'11""",75kg / 165lbs,Right,71,CB,15,"Feb 6, 2019",,€3.2M,€4K,€6.6M,212,36,27,64,57,28,206,38,33,29,51,55,382,82,84,76,70,70,310,49,87,74,75,25,242,65,68,29,41,39,53.0,207,67,72,68,41,7,8,11,6,9,1600,354,3,2,Low,Medium,1,Normal (170-185),83,32,46,51,69,73
,J. Branthwaite CB,20,69,84,"PSV
Jun 30, 2023 On loan",247649,"195cm / 6'5""",74kg / 163lbs,Left,71,CB,15,"Jan 13, 2020","Jun 30, 2023",€3.2M,€12K,€0,225,30,28,72,68,27,211,48,24,22,54,63,297,65,74,44,63,51,284,46,74,68,71,25,218,66,68,25,27,32,67.0,204,64,72,68,52,10,9,11,12,10,1491,338,5,2,Medium,High,1,Normal (185+),70,31,46,54,68,69
,Nuno Tavares LWB LM,22,77,82,"Olympique Marseille
Jun 30, 2023 On loan",251530,"183cm / 6'0""",75kg / 165lbs,Left,77,LWB,5,"Jul 10, 2021","Jun 30, 2023",€15M,€56K,€0,306,79,54,58,71,44,343,74,73,55,67,74,386,83,90,77,76,60,371,80,58,83,81,69,317,73,64,76,62,42,73.0,215,66,76,73,52,8,13,6,12,13,1990,441,4,3,High,Medium,1,Lean (170-185),87,62,70,74,69,79
,L. Chevalier GK,20,75,84,"Lille
2018 ~ 2027",251752,"189cm / 6'2""",78kg / 172lbs,Right,75,GK,9,"Jun 14, 2018",,€10.5M,€14K,€22.1M,67,12,9,12,25,9,82,14,15,14,22,17,224,42,40,32,72,38,207,53,59,34,53,8,103,23,10,7,47,16,45.0,31,10,10,11,371,77,74,71,74,75,1085,412,3,1,Medium,Medium,1,Lean (185+),77,74,71,75,41,74
,S. Dest RB RM LB,21,76,83,"Milan
Jun 30, 2023 On loan",251804,"173cm / 5'8""",62kg / 137lbs,Right,78,RM,7,"Oct 1, 2020","Jun 30, 2023",€14.5M,€67K,€0,315,74,58,59,80,44,344,83,72,43,69,77,412,86,83,88,75,80,318,65,55,77,59,62,319,68,68,72,72,39,74.0,212,66,72,74,61,11,10,10,15,15,1981,430,4,4,High,Low,1,Normal (170-185),84,59,73,81,68,65
,Romário Baró CM RM,22,70,78,"Casa Pia
Jun 30, 2023 On loan",252038,"180cm / 5'11""",66kg / 146lbs,Right,73,CAM,8,"Jul 1, 2016","Jun 30, 2023",€3.6M,€7K,€0,310,67,64,44,73,62,341,73,70,54,70,74,359,73,70,73,70,73,327,72,57,69,60,69,307,48,60,68,67,64,74.0,164,46,60,58,53,7,9,14,14,9,1861,394,4,3,Medium,Medium,1,Lean (170-185),71,67,69,73,54,60
,A. Soñora CM CAM CDM,23,73,78,"United States
Free",252240,"171cm / 5'7""",65kg / 143lbs,Left,75,CAM,5,"Mar 27, 2023",,€0,€0,€0,326,75,58,48,77,68,379,75,80,75,73,76,377,78,68,80,69,82,332,78,46,72,64,72,343,67,71,70,75,60,77.0,197,60,70,67,49,8,5,9,13,14,2003,422,3,3,Medium,Medium,1,Lean (170-185),73,66,76,76,65,66
,Tiago Djaló CB LB RB,22,75,82,"Lille
2019 ~ 2024",252339,"190cm / 6'3""",82kg / 181lbs,Right,77,CB,7,"Aug 1, 2019",,€10.5M,€23K,€22.1M,267,57,36,70,69,35,279,62,53,32,65,67,349,79,83,65,73,49,320,59,69,70,84,38,303,74,75,51,56,47,69.0,229,76,78,75,40,9,9,9,7,6,1787,402,3,2,Medium,High,1,Lean (185+),81,42,61,64,76,78
,J. Kamiński LW LM,20,74,84,"VfL Wolfsburg
2022 ~ 2027",252495,"179cm / 5'10""",68kg / 150lbs,Right,75,RM,10,"Jul 1, 2022",,€9.5M,€29K,€18.1M,318,65,71,68,68,46,332,80,68,48,59,77,385,87,85,86,60,67,317,64,57,74,55,67,283,44,47,69,71,52,60.0,130,43,45,42,50,5,10,13,8,14,1815,401,3,3,High,Medium,1,Lean (170-185),86,67,66,77,47,58
,T. Harwood-Bellis CB,20,73,83,"Burnley
Jun 30, 2023 On loan",252793,"188cm / 6'2""",73kg / 161lbs,Right,75,CB,10,"Sep 13, 2019","Jun 30, 2023",€6M,€49K,€0,247,41,29,72,72,33,282,62,47,34,71,68,322,63,70,58,70,61,308,59,77,70,74,28,280,73,73,36,55,43,73.0,218,73,73,72,51,9,5,10,13,14,1708,372,3,2,High,Medium,1,Normal (185+),67,36,59,64,73,73
,Matheus Nunes CM,23,79,86,"Wolverhampton Wanderers
2022 ~ 2027",253124,"183cm / 6'0""",76kg / 168lbs,Right,81,CAM,7,"Aug 18, 2022",,€35M,€73K,€73.5M,320,59,71,53,80,57,377,84,74,58,79,82,399,79,84,77,83,76,358,77,56,83,74,68,372,76,78,79,77,62,80.0,225,76,75,74,60,13,10,12,12,13,2111,459,3,3,High,Medium,1,Normal (170-185),82,71,74,82,74,76
,Talles Magno CF LM,20,73,84,"New York City
2021 ~ 2026",253755,"186cm / 6'1""",70kg / 154lbs,Right,74,RM,11,"May 18, 2021",,€6.5M,€6K,€10.7M,305,64,65,54,65,57,316,79,64,44,43,86,388,85,81,81,69,72,336,68,71,70,69,58,259,38,24,70,66,61,72.0,105,34,46,25,48,8,10,12,6,12,1757,388,4,5,High,Low,1,Lean (185+),83,64,61,80,37,63
,E. Anderson CM LW,19,67,83,"Newcastle United
2019 ~ 2026",254243,"179cm / 5'10""",63kg / 139lbs,Right,71,CAM,16,"Nov 8, 2019",,€2.6M,€13K,€6.6M,316,58,65,66,70,57,324,73,65,49,65,72,375,79,70,78,63,85,344,68,78,68,71,59,319,70,56,66,67,60,73.0,170,54,63,53,40,6,12,5,10,7,1888,404,4,3,High,Medium,1,Normal (170-185),74,64,65,73,58,70
,Z. Debast CB,18,69,83,"Anderlecht
2019 ~ 2025",254262,"189cm / 6'2""",76kg / 168lbs,Right,71,CDM,14,"Oct 28, 2019",,€3M,€3K,€6.4M,288,63,51,66,71,37,310,62,58,49,74,67,309,61,71,56,68,53,324,55,66,74,73,56,291,75,66,48,60,42,65.0,204,68,70,66,38,6,6,15,6,5,1764,389,4,2,Medium,Medium,1,Lean (185+),67,52,66,63,68,73
,P. Wimmer RW RM,21,77,84,"VfL Wolfsburg
2022 ~ 2027",254566,"182cm / 6'0""",77kg / 170lbs,Right,79,RM,7,"Jul 1, 2022",,€21.5M,€36K,€40.9M,305,71,68,44,74,48,328,83,54,50,63,78,401,85,80,84,74,78,373,77,75,83,72,66,310,60,46,76,76,52,68.0,144,53,46,45,61,12,13,9,14,13,1922,421,4,4,High,Medium,1,Normal (170-185),82,68,70,80,48,73
,O. Dorley CM LB LM,23,74,80,"Slavia Praha
2019 ~ 2025",254909,"174cm / 5'9""",66kg / 146lbs,Left,77,LM,6,"Aug 11, 2019",,€6.5M,€1K,€15.6M,324,74,55,63,78,54,371,75,75,67,75,79,401,81,78,88,71,83,337,55,78,87,59,58,340,72,68,64,74,62,73.0,215,69,73,73,43,11,6,8,13,5,2031,428,3,4,Medium,High,1,Lean (170-185),79,56,75,78,70,70
,B. Franjić CDM CB LB,22,71,78,"VfL Wolfsburg
2022 ~ 2027",254928,"186cm / 6'1""",77kg / 170lbs,Left,72,CDM,7,"Jul 1, 2022",,€3.6M,€20K,€6.8M,270,55,42,70,64,39,301,63,39,56,73,70,342,76,79,58,69,60,348,64,70,81,76,57,327,78,76,50,65,58,64.0,198,67,67,64,53,7,14,13,8,11,1839,401,3,2,Medium,High,1,Lean (185+),78,50,62,65,69,77
,T. Moffi ST,23,77,82,"Nice
Jun 30, 2023 On loan",255000,"188cm / 6'2""",89kg / 196lbs,Left,79,ST,5,"Oct 1, 2020","Jun 30, 2023",€16M,€20K,€0,336,50,79,74,65,68,307,76,59,55,42,75,364,89,93,58,69,55,387,80,76,67,88,76,256,57,15,72,47,65,68.0,59,18,23,18,58,13,11,11,11,12,1767,395,3,2,High,Medium,2,Normal (185+),91,77,54,72,25,76
,Nico González CM CDM,20,75,82,"Valencia
Jun 30, 2023 On loan",255069,"188cm / 6'2""",86kg / 190lbs,Right,78,CDM,7,"Jul 1, 2020","Jun 30, 2023",€11M,€72K,€0,326,62,63,68,82,51,334,74,50,59,76,75,325,64,68,64,75,54,349,66,68,72,82,61,357,80,75,70,78,54,74.0,216,72,76,68,57,14,14,10,12,7,1964,426,3,4,Medium,Medium,1,Normal (185+),66,63,74,72,73,78
,Vitinha CM CAM,22,80,86,"Paris Saint Germain
2022 ~ 2027",255253,"172cm / 5'8""",64kg / 141lbs,Right,82,CM,6,"Jun 30, 2022",,€33.5M,€72K,€68.7M,323,71,66,39,85,62,373,83,62,61,83,84,394,76,70,90,74,84,334,69,56,78,60,71,351,53,73,72,80,73,82.0,210,70,72,68,43,12,13,8,5,5,2028,435,3,3,High,High,1,Lean (170-185),73,68,79,84,68,63
,S. Hezze CDM CM,20,74,84,"Huracán
2020 ~ 2024",255971,"182cm / 6'0""",77kg / 170lbs,Right,75,CDM,10,"Feb 15, 2020",,€8.5M,€9K,€14.5M,286,53,50,70,78,35,301,68,48,40,74,71,345,70,65,70,73,67,348,64,70,84,74,56,324,71,70,65,72,46,62.0,209,68,75,66,56,8,13,14,14,7,1869,405,3,3,Medium,High,1,Normal (170-185),67,54,68,69,71,76
,A. Kuol ST,20,59,71,"VfB Stuttgart
2021 ~ 2025",256392,"181cm / 5'11""",72kg / 159lbs,Right,61,ST,12,"Jul 1, 2021",,€550K,€3K,€1.1M,246,30,63,60,44,49,205,52,39,28,32,54,352,78,74,73,58,69,328,59,86,66,69,48,188,32,12,59,39,46,46.0,44,17,13,14,63,11,14,12,11,15,1426,307,3,2,Medium,Low,1,Lean (170-185),76,57,37,56,19,62
,M. Tillman CAM CM,20,72,83,"Rangers
Jun 30, 2023 On loan",256853,"187cm / 6'2""",71kg / 157lbs,Right,74,CAM,11,"Aug 22, 2021","Jun 30, 2023",€5M,€26K,€0,320,54,68,73,74,51,313,74,61,38,63,77,366,81,77,69,67,72,319,70,59,60,70,60,311,53,61,69,70,58,72.0,166,52,64,50,52,9,11,11,12,9,1847,407,3,3,High,Medium,1,Normal (185+),79,66,65,74,59,64
,Tiago Tomás ST RW RM,20,74,82,"VfB Stuttgart
Jun 30, 2023 On loan",257073,"180cm / 5'11""",78kg / 172lbs,Right,76,ST,8,"Jul 1, 2019","Jun 30, 2023",€9.5M,€10K,€0,312,42,73,67,67,63,319,78,65,41,59,76,401,84,87,77,74,79,345,75,63,78,69,60,305,61,40,76,58,70,66.0,89,35,37,17,51,8,14,9,13,7,1822,398,3,3,Medium,Low,1,Lean (170-185),86,70,58,77,38,69
,A. Stach CM CDM,23,75,81,"FSV Mainz 05
2021 ~ 2024",257191,"194cm / 6'4""",88kg / 194lbs,Right,78,CDM,6,"Jul 31, 2021",,€9M,€22K,€17.1M,334,70,58,76,76,54,355,72,71,64,73,75,320,69,71,60,76,44,388,84,66,79,81,78,359,73,85,74,76,51,68.0,209,66,77,66,47,7,14,8,7,11,2012,433,5,2,High,High,1,Normal (185+),70,67,74,70,74,78
,A. Theate CB,22,76,82,"Rennes
2022 ~ 2026",257278,"185cm / 6'1""",78kg / 172lbs,Left,78,CB,6,"Jul 29, 2022",,€11M,€32K,€23.1M,237,53,23,74,63,24,241,50,33,37,57,64,325,67,76,55,74,53,351,70,70,69,84,58,261,80,76,23,50,32,68.0,231,77,78,76,46,7,6,12,11,10,1692,380,3,2,Medium,Medium,1,Normal (185+),72,40,55,57,77,79
,B. El Khannouss CAM CM,18,70,85,"Genk
2020 ~ 2026",257504,"180cm / 5'11""",70kg / 154lbs,Right,72,CAM,15,"Jul 24, 2020",,€3.7M,€3K,€7.9M,266,63,48,27,77,51,353,76,64,61,73,79,372,78,68,84,63,79,278,49,65,60,51,53,243,37,41,48,74,43,65.0,102,34,38,30,53,10,6,14,13,10,1667,358,3,3,Medium,Low,1,Lean (170-185),73,49,72,77,36,51
,C. Palmer CAM RW CF,20,66,83,"Manchester City
2019 ~ 2026",257534,"189cm / 6'2""",74kg / 163lbs,Left,68,CAM,17,"Jul 5, 2019",,€2.2M,€20K,€5.4M,288,59,69,43,64,53,323,71,65,57,60,70,351,74,77,77,58,65,313,69,60,63,57,64,265,50,40,62,63,50,66.0,143,48,47,48,51,7,6,10,14,14,1734,377,3,4,Medium,Medium,1,Lean (185+),76,66,62,70,46,57
,N. Patterson RB RWB,20,69,82,"Everton
2022 ~ 2027",257896,"183cm / 6'0""",66kg / 146lbs,Right,69,RB,13,"Jan 4, 2022",,€3.2M,€12K,€8.1M,272,63,41,62,65,41,284,70,56,31,58,69,353,75,79,72,53,74,319,62,73,75,68,41,275,66,65,55,54,35,58.0,203,65,69,69,44,7,13,9,7,8,1750,387,3,2,High,Medium,1,Normal (170-185),77,46,59,69,66,70
,K. Fujimoto CM RW CAM,23,74,81,"Gil Vicente
2020 ~ 2025",257899,"176cm / 5'9""",68kg / 150lbs,Left,77,CAM,7,"Aug 5, 2020",,€8.5M,€10K,€19.6M,311,65,72,43,75,56,360,74,63,70,76,77,380,79,76,76,74,75,313,70,48,82,43,70,314,40,64,73,75,62,69.0,157,38,60,59,59,12,7,12,14,14,1894,398,4,3,Medium,Low,1,Normal (170-185),77,70,72,75,52,52
,K. Çalhanoğlu LB LM,19,66,78,"Sandhausen
Jun 30, 2023 On loan",259022,"183cm / 6'0""",80kg / 176lbs,Left,67,LM,12,"Sep 24, 2020","Jun 30, 2023",€1.9M,€3K,€0,285,73,45,52,67,48,311,67,70,54,55,65,352,77,66,76,62,71,310,62,63,68,64,53,289,67,58,59,60,45,46.0,181,56,64,61,60,11,12,14,11,12,1788,378,3,2,High,Medium,1,Normal (170-185),71,51,65,66,59,66
,V. Kristiansen LB,19,71,82,"Leicester City
2023 ~ 2028",259762,"181cm / 5'11""",77kg / 170lbs,Left,71,LB,11,"Jan 20, 2023",,€3.9M,€20K,€8.2M,295,67,52,55,67,54,320,68,65,55,63,69,367,78,76,71,64,78,328,64,62,83,69,50,312,74,65,65,56,52,66.0,200,67,67,66,46,10,10,8,12,6,1868,403,3,3,High,High,1,Normal (170-185),77,55,64,69,65,73
,P. Sarr CM,19,71,81,"Tottenham Hotspur
2021 ~ 2026",259868,"184cm / 6'0""",70kg / 154lbs,Right,73,CM,10,"Aug 27, 2021",,€4M,€25K,€8.4M,310,58,62,58,78,54,322,73,54,49,72,74,337,69,66,64,68,70,326,68,59,69,64,66,315,68,64,68,65,50,70.0,203,67,70,66,52,14,8,14,8,8,1865,402,3,2,Medium,Medium,1,Lean (170-185),67,63,68,72,66,66
