Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,N. Subotić CB,26,79,80,"Borussia Dortmund
2008 ~ 2018",183556,"191cm / 6'3""",83kg / 183lbs,Right,78,CB,1,"Jul 1, 2008",,€10M,€110K,€0,243,47,29,85,50,32,240,39,33,58,69,41,339,67,74,62,76,60,353,81,74,69,82,47,287,82,70,48,44,43,,253,84,85,84,35,6,5,10,8,6,1750,372,3,2,Medium,Medium,3,Lean (185+),71,45,51,45,82,78
,O. Karnezis GK,29,79,79,"Udinese
2013 ~ 2019",183497,"190cm / 6'3""",79kg / 174lbs,Right,79,GK,0,"Jul 18, 2013",,€8.5M,€50K,€0,102,19,23,24,22,14,96,15,11,11,36,23,250,44,34,45,78,49,208,22,64,33,66,23,119,18,23,10,47,21,,52,13,15,24,391,80,77,70,80,84,1218,430,3,1,Medium,Medium,1,Normal (185+),80,77,70,84,39,80
,K. Mitroglou ST,27,79,79,"Benfica
2016 ~ 2018",183483,"188cm / 6'2""",85kg / 187lbs,Left,79,ST,0,"Jan 1, 2016",,€10.5M,€110K,€0,370,60,80,85,67,78,364,80,73,71,59,81,284,55,66,52,77,34,385,82,76,64,85,78,311,80,21,82,67,61,,62,23,26,13,53,12,7,10,8,16,1829,387,5,3,Medium,Low,2,Normal (185+),61,79,65,75,29,78
"FIFA 16 Sep 22, 201681  80 Potential",M. Sissoko RM CM,25,79,80,"Newcastle United
2013 ~ 2019",183394,"187cm / 6'2""",83kg / 183lbs,Right,78,RM,1,"Jan 25, 2013",,€11.5M,€90K,€0,364,76,72,70,79,67,382,80,75,74,74,79,379,79,82,76,79,63,411,85,77,92,86,71,365,77,76,76,68,68,,212,69,72,71,51,14,8,11,10,8,2164,465,2,2,High,Medium,3,Normal (185+),81,74,75,78,72,85
,A. Rami CB,29,79,79,"Sevilla
2015 ~ 2019",183280,"190cm / 6'3""",88kg / 194lbs,Right,79,CB,0,"Jul 1, 2015",,€7.5M,€80K,€0,256,28,45,80,58,45,279,53,43,55,64,64,293,56,66,58,63,50,371,83,76,64,90,58,257,82,81,24,22,48,,245,81,84,80,21,5,3,5,5,3,1722,381,3,2,Medium,High,2,Normal (185+),62,54,45,57,82,81
,M. Gradel LW RW ST,27,79,79,"AFC Bournemouth
2015 ~ 2019",182945,"175cm / 5'9""",69kg / 152lbs,Right,79,LW,0,"Aug 8, 2015",,€10.5M,€80K,€0,358,73,75,66,74,70,370,83,68,74,64,81,409,88,88,85,79,69,342,73,68,72,58,71,325,55,51,74,70,75,,113,38,40,35,53,11,12,8,10,12,1970,420,3,4,Medium,Medium,2,Lean (170-185),88,74,71,82,44,61
,M. Pereira RB,31,79,79,"Porto
2015 ~ 2018",182862,"173cm / 5'8""",73kg / 161lbs,Right,80,RWB,0,"Jul 15, 2015",,€6.5M,€90K,€0,345,78,63,67,76,61,362,77,70,64,74,77,391,77,76,76,79,83,382,81,76,88,68,69,383,92,79,74,69,69,,243,78,82,83,49,16,8,6,10,9,2155,453,3,2,High,Medium,2,Normal (170-185),76,69,74,77,79,78
,Luiz Adriano ST,28,79,79,"Milan
2015 ~ 2020",180826,"183cm / 6'0""",71kg / 157lbs,Right,79,ST,0,"Jul 2, 2015",,€10.5M,€110K,€0,378,62,83,79,74,80,321,77,71,42,50,81,377,78,78,78,74,69,385,78,84,73,74,76,289,38,24,85,66,76,,75,24,28,23,57,16,10,10,9,12,1882,399,3,3,High,Medium,2,Normal (170-185),78,80,65,78,31,67
,Rhodolfo CB,28,79,79,"Beşiktaş
2015 ~ 2018",180716,"193cm / 6'4""",84kg / 185lbs,Right,79,CB,0,"Jul 24, 2015",,€8M,€110K,€0,297,47,48,81,68,53,291,56,45,57,65,68,248,53,53,33,77,32,324,65,38,75,90,56,303,81,80,47,44,51,,246,82,83,81,57,15,10,8,8,16,1766,384,3,2,Medium,High,2,Normal (185+),53,53,57,57,82,82
,J. Lens LW CAM,27,79,79,"Sunderland
2015 ~ 2019",178416,"178cm / 5'10""",73kg / 161lbs,Right,79,LW,0,"Jul 15, 2015",,€10.5M,€80K,€0,387,81,76,63,80,87,361,83,71,65,61,81,405,80,86,75,83,81,377,80,73,73,76,75,289,53,23,69,77,67,,93,22,39,32,67,16,16,14,15,6,1979,420,4,4,Medium,Low,2,Normal (170-185),83,76,76,82,32,71
,Eder CF ST LW,28,79,79,"Inter
Jun 30, 2018 On loan",178311,"179cm / 5'10""",74kg / 163lbs,Right,79,CF,0,"Jul 1, 2012","Jun 30, 2018",€10M,€110K,€0,363,70,80,63,74,76,362,81,72,76,50,83,412,86,84,84,76,82,336,80,53,72,55,76,316,60,24,80,77,75,,64,18,20,26,50,8,12,11,10,9,1903,401,4,3,High,Medium,2,Normal (170-185),85,79,70,82,25,60
,S. Tasci CB,28,79,79,"FC Bayern München
2013 ~ 2017",177519,"186cm / 6'1""",80kg / 176lbs,Right,79,CB,0,"Aug 30, 2013",,€8M,€110K,€0,291,50,33,82,76,50,297,63,37,45,78,74,328,67,66,59,78,58,307,64,76,55,78,34,292,75,79,39,57,42,,243,80,82,81,60,14,10,16,14,6,1818,390,4,2,Medium,Medium,2,Normal (185+),66,41,64,66,81,72
,A. Fernández CM CDM,29,79,79,"Atlético Madrid
2016 ~ 2019",176915,"177cm / 5'10""",71kg / 157lbs,Right,79,CM,0,"Jan 4, 2016",,€9.5M,€90K,€0,336,70,69,59,81,57,366,78,65,61,80,82,366,68,74,75,85,64,342,74,59,69,67,73,376,80,74,78,82,62,,157,36,65,56,53,9,13,6,16,9,1996,424,3,3,Medium,Medium,1,Normal (170-185),71,70,77,79,57,70
,P. Wernbloom CDM,29,79,79,"CSKA Moskva
2012 ~ 2018",176731,"187cm / 6'2""",85kg / 187lbs,Right,80,CB,0,"Jan 1, 2012",,€7.5M,€90K,€0,327,58,59,87,77,46,296,65,53,32,72,74,303,54,64,53,77,55,380,83,49,93,83,72,375,89,81,70,69,66,,236,79,80,77,58,14,9,13,13,9,1975,426,2,2,Medium,High,2,Normal (185+),60,67,67,67,80,85
,K. Gameiro ST,28,79,79,"Sevilla
2013 ~ 2018",176600,"173cm / 5'8""",70kg / 154lbs,Right,79,CF,0,"Jul 25, 2013",,€10.5M,€110K,€0,375,70,82,67,79,77,370,74,76,69,71,80,405,82,77,85,81,80,366,72,82,71,65,76,342,66,38,85,76,77,,95,23,34,38,38,6,10,8,8,6,1991,413,3,3,Medium,Medium,3,Normal (170-185),79,78,75,78,35,68
,A. Ayew RM LM ST RW,25,79,79,"Swansea City
2015 ~ 2019",176571,"176cm / 5'9""",72kg / 159lbs,Left,78,RM,0,"Jul 1, 2015",,€10.5M,€70K,€0,376,80,73,80,78,65,363,80,74,57,71,81,398,78,78,86,75,81,398,75,92,88,68,75,360,78,63,75,73,71,,191,54,62,75,50,10,6,12,7,15,2136,446,3,3,High,Medium,3,Normal (170-185),78,73,75,81,63,76
,Lucas Leiva CDM CM,28,79,79,"Liverpool
2007 ~ 2017",176266,"179cm / 5'10""",73kg / 161lbs,Right,78,CDM,0,"May 11, 2007",,€8M,€110K,€0,275,63,23,65,77,47,329,69,66,47,73,74,333,55,57,70,78,73,341,71,82,77,76,35,346,83,84,49,69,61,,241,80,81,80,37,10,8,8,5,6,1902,394,3,2,Low,High,3,Normal (170-185),56,39,70,71,80,78
,H. Moreno CB,27,79,79,"PSV
2015 ~ 2019",173432,"184cm / 6'0""",80kg / 176lbs,Left,79,CB,0,"Aug 15, 2015",,€8.5M,€110K,€0,289,50,33,77,74,55,268,56,48,28,68,68,342,68,67,68,77,62,321,63,69,72,78,39,309,78,74,35,59,63,,251,82,84,85,60,12,15,14,9,10,1840,391,2,2,Medium,High,2,Normal (170-185),67,43,62,62,81,76
,C. Ansaldi LB RM,28,79,79,"Genoa
2016 ~ 2021",173306,"181cm / 5'11""",76kg / 168lbs,Left,79,LB,0,"Jun 30, 2016",,€8M,€90K,€0,331,78,57,70,75,51,325,72,62,45,72,74,383,79,78,79,81,66,346,60,70,87,63,66,336,73,75,65,71,52,,239,79,77,83,57,15,15,11,8,8,2017,430,4,3,High,Medium,2,Lean (170-185),78,59,72,73,77,71
,D. Criscito LB,28,79,79,"Zenit
2011 ~ 2018",173208,"183cm / 6'0""",75kg / 165lbs,Left,79,LB,0,"Jun 27, 2011",,€8M,€110K,€0,332,76,56,66,74,60,352,74,73,51,77,77,374,80,82,68,79,65,361,65,74,86,71,65,353,84,79,69,71,50,,239,77,79,83,57,13,10,16,9,9,2068,444,3,2,High,Medium,2,Normal (170-185),81,60,73,74,78,78
,D. Astori CB,28,79,79,"Fiorentina
Jun 30, 2016 On loan",173198,"188cm / 6'2""",80kg / 176lbs,Left,79,CB,0,"Aug 4, 2015","Jun 30, 2016",€8M,€90K,€0,224,34,25,76,62,27,222,46,33,17,66,60,324,67,69,58,76,54,331,65,81,69,80,36,248,78,84,29,30,27,,250,84,86,80,20,4,4,4,4,4,1619,364,3,2,Low,High,2,Lean (185+),68,36,47,53,83,77
,Castán CB,28,79,79,"Roma
2012 ~ 2018",172610,"184cm / 6'0""",80kg / 176lbs,Left,79,CB,0,"Jul 1, 2012",,€8M,€110K,€0,214,34,21,78,59,22,237,49,31,24,64,69,322,68,69,51,75,59,319,63,81,55,84,36,263,82,82,22,37,40,,239,79,80,80,34,5,6,4,9,10,1628,362,2,2,Medium,High,2,Normal (170-185),69,33,47,57,80,76
,J. dos Santos RM CM CDM,25,79,81,"Villarreal
2014 ~ 2019",170370,"172cm / 5'8""",68kg / 150lbs,Right,79,RM,2,"Jul 10, 2014",,€12M,€60K,€0,355,83,62,57,84,69,400,81,80,76,78,85,367,72,68,74,79,74,344,68,69,70,63,74,344,59,63,80,83,59,,167,54,58,55,59,15,15,7,10,12,2036,421,4,3,Medium,Medium,1,Normal (170-185),70,67,82,81,57,64
,R. Vlaar CB,30,79,79,"AZ
2015 ~ 2016",168585,"189cm / 6'2""",79kg / 174lbs,Right,78,CB,0,"Dec 7, 2015",,€7.5M,€60K,€0,275,29,44,76,71,55,301,57,39,69,72,64,275,55,66,39,72,43,359,84,49,72,88,66,329,78,83,39,59,70,,242,82,83,77,46,11,9,8,11,7,1827,396,4,2,Medium,High,3,Stocky (185+),61,58,59,57,81,80
,D. Basta RB RM,30,79,79,"Lazio
2014 ~ 2018",167514,"183cm / 6'0""",72kg / 159lbs,Right,79,RB,0,"Jul 1, 2014",,€7M,€80K,€0,348,78,58,72,76,64,366,76,72,66,74,78,377,79,82,70,78,68,384,80,70,82,76,76,335,76,82,66,56,55,,240,78,82,80,57,12,6,11,14,14,2107,452,3,2,Medium,Medium,2,Normal (170-185),81,67,71,76,80,77
,Ş. Radu LB CB,28,79,79,"Lazio
2008 ~ 2020",165109,"183cm / 6'0""",79kg / 174lbs,Left,80,CB,0,"Jan 1, 2008",,€8M,€90K,€0,318,70,55,70,72,51,295,66,45,48,67,69,369,78,75,71,78,67,375,79,65,77,80,74,332,75,85,55,60,57,,255,84,86,85,52,9,12,12,6,13,1996,436,3,2,Medium,High,2,Normal (170-185),76,64,66,68,84,78
,M. Boussoufa CAM RM LM,30,79,79,"Gent
2013 ~ 2016",164435,"167cm / 5'6""",61kg / 134lbs,Right,79,CAM,0,"Aug 16, 2013",,€9.5M,€80K,€0,344,77,73,45,82,67,396,84,79,76,79,78,413,82,76,91,75,89,340,72,79,81,34,74,338,65,46,75,81,71,,124,35,42,47,64,10,14,13,13,14,2019,411,3,5,Medium,Medium,2,Lean (170-),79,73,80,83,42,54
,A. Raggi CB RB,31,79,79,"Monaco
2012 ~ 2018",163407,"187cm / 6'2""",82kg / 181lbs,Right,79,CB,0,"Jul 1, 2012",,€6.5M,€60K,€0,315,75,44,75,71,50,284,61,48,39,66,70,317,58,64,63,73,59,338,69,69,65,79,56,329,84,80,53,55,57,,244,82,83,79,56,6,10,14,10,16,1883,400,3,2,Medium,Medium,2,Normal (185+),61,53,65,64,81,76
,B. Foster GK,32,79,79,"West Bromwich Albion
2012 ~ 2018",163155,"193cm / 6'4""",90kg / 198lbs,Left,79,GK,0,"Jul 1, 2012",,€7.5M,€60K,€0,97,15,18,14,36,14,103,14,15,17,32,25,265,50,48,45,72,50,205,27,75,32,57,14,135,15,23,14,42,41,,44,15,15,14,393,81,78,73,77,84,1242,442,3,1,Medium,Medium,2,Normal (185+),81,78,73,84,49,77
,R. Montolivo CM CDM,30,79,79,"Milan
2012 ~ 2016",159287,"182cm / 6'0""",79kg / 174lbs,Right,78,CM,0,"Jul 1, 2012",,€9M,€100K,€0,356,76,60,60,84,76,401,76,79,76,86,84,325,55,60,70,68,72,361,82,60,68,69,82,368,68,75,65,84,76,,184,56,66,62,19,3,5,3,3,5,2014,420,4,2,Medium,Medium,3,Lean (170-185),58,71,82,77,64,68
,M. Krohn-Dehli CM LM CAM CDM,32,79,79,"Sevilla
2015 ~ 2017",159240,"170cm / 5'7""",68kg / 150lbs,Right,79,CM,0,"Jun 25, 2015",,€7.5M,€80K,€0,318,72,57,50,86,53,397,76,77,83,80,81,377,72,68,78,79,80,359,82,59,83,67,68,372,67,72,77,80,76,,164,44,65,55,60,10,8,15,16,11,2047,424,4,3,Medium,Medium,2,Normal (170-),70,66,81,78,58,71
,Trashorras CDM,34,79,79,"Rayo Vallecano
2011 ~ 2019",159172,"179cm / 5'10""",71kg / 157lbs,Right,80,CM,0,"Aug 1, 2011",,€3.1M,€35K,€0,333,78,62,49,87,57,411,74,84,85,88,80,272,47,33,49,80,63,325,74,33,70,71,77,381,81,80,64,85,71,,216,72,75,69,65,14,13,16,6,16,2003,408,3,3,Medium,Medium,1,Lean (170-185),39,68,85,73,72,71
,M. Debuchy RB,29,79,79,"Bordeaux
2014 ~ 2017",158626,"177cm / 5'10""",76kg / 168lbs,Right,78,RB,0,"Jul 17, 2014",,€7.5M,€80K,€0,352,79,59,75,77,62,354,72,74,61,73,74,373,77,73,77,72,74,383,74,81,89,71,68,349,80,75,64,64,66,,241,80,81,80,49,8,9,7,15,10,2101,443,3,3,High,Medium,3,Normal (170-185),75,65,73,73,79,78
,Manuel Fernandes CAM CDM CM,29,79,79,"Lokomotiv Moskva
2014 ~ 2018",157960,"175cm / 5'9""",69kg / 152lbs,Right,79,CAM,0,"Jul 1, 2014",,€10M,€80K,€0,360,79,71,59,82,69,395,82,77,70,83,83,394,83,81,82,72,76,375,83,69,73,69,81,360,68,68,73,79,72,,204,67,69,68,61,14,14,9,16,8,2149,456,4,4,Medium,Medium,2,Normal (170-185),82,75,80,82,67,70
,A. Granqvist CB,30,79,79,"Krasnodar
2013 ~ 2018",156713,"192cm / 6'4""",84kg / 185lbs,Right,79,CB,0,"Aug 16, 2013",,€7.5M,€80K,€0,291,49,51,81,73,37,255,49,36,40,67,63,262,46,49,55,76,36,347,74,64,67,83,59,345,81,82,54,49,79,,245,83,83,79,53,7,9,12,10,15,1798,380,4,2,High,Medium,2,Normal (185+),48,58,59,55,82,78
,Y. Gourcuff CAM CM LW,28,79,79,"Rennes
2015 ~ 2016",153296,"185cm / 6'1""",79kg / 174lbs,Right,78,CAM,0,"Sep 15, 2015",,€10M,€90K,€0,369,77,66,73,83,70,414,83,82,81,84,84,351,68,68,77,64,74,339,77,71,40,76,75,351,68,52,70,83,78,,152,48,55,49,45,11,7,5,9,13,2021,421,5,4,High,Medium,3,Normal (185+),68,71,82,81,54,65
,R. Palacio ST,33,79,79,"Inter
2012 ~ 2017",152999,"175cm / 5'9""",70kg / 154lbs,Right,81,CF,0,"Jul 1, 2012",,€7M,€80K,€0,392,74,83,78,78,79,378,83,77,67,65,86,406,83,79,83,78,83,349,73,79,73,62,62,358,79,39,85,76,79,,94,31,33,30,82,17,14,17,17,17,2059,423,3,3,High,High,2,Lean (170-185),81,77,74,84,38,69
,A. Young LM LWB RB,29,79,79,"Manchester United
2011 ~ 2018",152908,"175cm / 5'9""",65kg / 143lbs,Right,79,RW,0,"Jul 1, 2011",,€9.5M,€100K,€0,354,84,69,51,75,75,389,83,84,72,68,82,405,85,82,84,77,77,335,77,57,69,56,76,321,47,60,70,79,65,,158,43,54,61,72,16,10,15,16,15,2034,424,3,4,High,High,3,Lean (170-185),83,72,77,82,52,58
,G. Clichy LB,29,79,79,"Manchester City
2011 ~ 2017",152554,"176cm / 5'9""",65kg / 143lbs,Left,78,LB,0,"Jul 4, 2011",,€7.5M,€100K,€0,306,79,34,70,64,59,318,71,64,38,69,76,389,80,85,77,72,75,313,52,70,82,66,43,302,55,77,66,59,45,,246,80,81,85,47,10,11,9,11,6,1921,411,4,2,Medium,Medium,3,Lean (170-185),83,43,65,73,79,68
,R. Mavuba CDM,31,79,79,"Lille
2008 ~ 2019",150656,"172cm / 5'8""",74kg / 163lbs,Right,78,CDM,0,"Jan 1, 2008",,€6.5M,€60K,€0,290,66,42,66,78,38,337,68,58,62,75,74,359,64,63,74,78,80,363,68,78,86,70,61,344,78,81,55,73,57,,231,76,79,76,45,7,9,8,14,7,1969,412,3,2,Medium,High,3,Lean (170-185),63,52,72,72,77,76
,Luisão CB,34,79,79,"Benfica
2003 ~ 2017",148711,"193cm / 6'4""",92kg / 203lbs,Right,79,CB,0,"Jan 1, 2003",,€3.1M,€70K,€0,314,58,45,84,70,57,264,54,36,48,60,66,208,32,44,34,66,32,315,78,59,43,90,45,315,84,81,36,48,66,,242,75,85,82,57,14,14,7,10,12,1715,363,2,2,Low,Medium,2,Lean (185+),39,53,59,55,81,76
,I. Akinfeev GK,29,79,79,"CSKA Moskva
2002 ~ 2019",148119,"186cm / 6'1""",82kg / 181lbs,Right,78,GK,0,"Jan 1, 2002",,€8.5M,€100K,€0,83,19,13,18,23,10,92,15,19,13,23,22,271,51,50,53,72,45,206,24,62,35,72,13,119,24,12,11,62,10,,43,17,13,13,390,78,74,77,78,83,1204,440,3,1,Medium,Medium,3,Normal (185+),78,74,77,83,50,78
,I. Denisov CDM,31,79,79,"Dinamo Moskva
2013 ~ 2017",147782,"176cm / 5'9""",70kg / 154lbs,Right,79,CDM,0,"Aug 15, 2013",,€6.5M,€80K,€0,337,67,64,59,82,65,344,74,62,54,75,79,377,75,75,77,75,75,366,67,76,91,62,70,369,87,78,69,73,62,,234,80,81,73,60,13,7,15,13,12,2087,443,3,2,Medium,High,2,Normal (170-185),75,66,74,76,77,75
,A. Samedov RM CAM,30,79,79,"Lokomotiv Moskva
2012 ~ 2016",147621,"177cm / 5'10""",75kg / 165lbs,Right,79,RM,0,"Jun 27, 2012",,€9M,€70K,€0,358,83,74,59,81,61,394,76,86,79,72,81,390,83,80,78,78,71,358,73,64,78,68,75,337,70,42,78,81,66,,151,52,52,47,47,8,8,8,11,12,2035,433,3,3,High,Medium,1,Lean (170-185),81,73,80,78,50,71
,Soldado ST,30,79,79,"Villarreal
2015 ~ 2018",146758,"180cm / 5'11""",74kg / 163lbs,Right,78,ST,0,"Aug 17, 2015",,€9.5M,€70K,€0,393,74,79,80,78,82,351,74,75,65,58,79,349,67,68,69,81,64,377,83,82,67,71,74,355,73,41,83,78,80,,112,33,41,38,55,13,13,14,9,6,1992,408,3,3,Medium,Low,3,Normal (170-185),68,79,73,75,42,71
,Diego López GK,33,79,79,"Milan
2014 ~ 2018",146748,"196cm / 6'5""",87kg / 192lbs,Right,78,GK,0,"Aug 13, 2014",,€7.5M,€80K,€0,75,11,12,10,28,14,78,11,10,11,23,23,255,34,52,48,74,47,209,22,68,42,66,11,137,36,16,11,53,21,,41,14,13,14,388,80,76,72,82,78,1183,432,3,1,Medium,Medium,3,Lean (185+),80,76,72,78,44,82
,V. Demirel GK,33,79,79,"Fenerbahçe
2002 ~ 2017",143632,"191cm / 6'3""",90kg / 198lbs,Right,79,GK,0,"Aug 6, 2002",,€7.5M,€70K,€0,101,18,14,18,38,13,121,25,11,15,42,28,248,43,42,54,74,35,237,25,76,42,82,12,148,41,19,12,52,24,,47,16,14,17,395,82,76,78,77,82,1297,437,2,1,Medium,Medium,2,Stocky (185+),82,76,78,82,42,77
"FIFA 16 Sep 22, 201687  47 Acceleration",G. Ochoa GK,29,79,79,"Málaga
2014 ~ 2017",140233,"185cm / 6'1""",78kg / 172lbs,Right,78,GK,0,"Aug 1, 2014",,€8.5M,€60K,€0,82,16,12,12,27,15,91,10,14,17,32,18,301,47,50,65,78,61,205,25,80,34,56,10,122,19,23,16,48,16,,35,11,12,12,391,79,69,77,79,87,1227,440,3,1,Medium,Medium,3,Lean (170-185),79,69,77,87,49,79
,F. Marchetti GK,32,79,79,"Lazio
2011 ~ 2016",139668,"188cm / 6'2""",83kg / 183lbs,Left,79,GK,0,"Jul 1, 2011",,€7.5M,€80K,€0,90,13,17,12,36,12,92,11,14,12,35,20,306,55,50,60,80,61,213,20,84,34,62,13,137,36,22,12,45,22,,45,19,12,14,386,82,74,66,78,86,1269,438,3,1,Medium,Medium,2,Normal (185+),82,74,66,86,52,78
,D. Baier CDM,31,79,79,"FC Augsburg
2010 ~ 2018",137351,"176cm / 5'9""",77kg / 170lbs,Right,79,CDM,0,"Jan 31, 2010",,€6.5M,€60K,€0,317,73,52,52,82,58,368,76,62,70,82,78,371,71,65,77,81,77,361,68,78,81,67,67,351,68,84,58,79,62,,226,73,79,74,41,7,9,7,9,9,2035,428,3,3,Medium,High,2,Normal (170-185),68,59,78,77,75,71
,S. Kießling ST,31,79,79,"Bayer 04 Leverkusen
2006 ~ 2018",137262,"191cm / 6'3""",82kg / 181lbs,Right,79,ST,0,"Jul 1, 2006",,€9M,€80K,€0,399,68,85,88,76,82,314,69,66,49,59,71,306,63,67,48,83,45,400,82,79,86,80,73,359,77,44,84,75,79,,117,26,50,41,41,6,7,5,11,12,1936,410,3,2,High,High,2,Lean (185+),65,82,70,67,45,81
,Diego CAM LM,30,79,79,"Fenerbahçe
2014 ~ 2017",136138,"173cm / 5'8""",73kg / 161lbs,Right,78,CAM,0,"Jul 10, 2014",,€9.5M,€100K,€0,363,81,66,53,83,80,419,84,85,85,82,83,385,75,74,81,71,84,350,74,75,65,61,75,329,61,34,70,80,84,,96,26,36,34,45,6,6,5,14,14,1987,407,4,4,Medium,Medium,3,Normal (170-),74,71,82,83,34,63
,Alex CB,33,79,79,"Milan
2014 ~ 2016",136130,"188cm / 6'2""",92kg / 203lbs,Right,78,CB,0,"Jul 1, 2014",,€4.5M,€80K,€0,244,32,40,80,56,36,285,54,47,70,56,58,258,50,52,44,68,44,386,86,84,54,90,72,296,80,81,25,35,75,,242,82,82,78,46,9,6,6,14,11,1757,368,3,2,Medium,Medium,3,Stocky (185+),51,56,47,54,81,79
,Felipe Melo CDM CM,32,79,79,"Inter
2015 ~ 2017",135475,"183cm / 6'0""",80kg / 176lbs,Right,80,CB,0,"Aug 31, 2015",,€6M,€100K,€0,354,64,61,83,79,67,332,69,55,56,76,76,352,72,69,69,76,66,402,84,84,75,85,74,380,91,77,65,73,74,,237,76,81,80,51,12,8,13,12,6,2108,445,3,3,Medium,High,3,Normal (170-185),70,69,72,71,79,84
,S. İnan CM CDM,30,79,79,"Galatasaray
2011 ~ 2019",124607,"182cm / 6'0""",74kg / 163lbs,Right,79,CM,0,"Jul 1, 2011",,€9M,€90K,€0,364,80,67,65,81,71,411,77,84,85,83,82,357,67,68,76,79,67,371,82,62,79,68,80,394,75,82,71,80,86,,209,67,74,68,51,9,7,8,11,16,2157,445,4,3,Medium,Medium,2,Lean (170-185),68,74,81,78,72,72
,Rubén Castro ST,34,79,79,"Real Betis
2010 ~ 2017",115909,"174cm / 5'9""",72kg / 159lbs,Right,80,CF,0,"Aug 2, 2010",,€5.5M,€40K,€0,358,60,84,73,69,72,348,83,72,69,45,79,414,82,79,87,87,79,371,77,78,81,61,74,323,50,37,86,74,76,,37,11,12,14,57,14,8,15,8,12,1908,395,3,3,Medium,Low,1,Normal (170-185),80,80,65,82,23,65
,Iraizoz GK,34,79,79,"Athletic Club
2007 ~ 2017",114764,"191cm / 6'3""",89kg / 196lbs,Right,79,GK,0,"Aug 1, 2007",,€6.5M,€60K,€0,81,11,12,13,29,16,71,11,12,13,20,15,226,32,33,28,81,52,197,20,47,33,83,14,143,38,23,16,53,13,,36,13,11,12,393,71,82,80,84,76,1147,426,3,1,Medium,Medium,2,Normal (185+),71,82,80,76,33,84
,C. Kameni GK,31,79,79,"Málaga
2012 ~ 2020",111661,"186cm / 6'1""",86kg / 190lbs,Right,79,GK,0,"Jan 13, 2012",,€8M,€60K,€0,76,12,11,13,27,13,81,15,11,12,29,14,281,44,45,65,70,57,229,22,76,40,79,12,136,34,24,14,40,24,,36,13,11,12,395,83,80,70,75,87,1234,440,3,1,Medium,Medium,2,Normal (185+),83,80,70,87,45,75
,Reyes RM LM,31,79,79,"Sevilla
2012 ~ 2017",111093,"176cm / 5'9""",72kg / 159lbs,Left,78,RM,0,"Jan 5, 2012",,€8.5M,€80K,€0,357,82,70,55,81,69,412,86,85,77,79,85,368,77,66,74,75,76,321,72,53,59,58,79,292,51,23,69,77,72,,74,24,27,23,62,15,10,8,13,16,1886,391,3,4,Medium,Low,3,Lean (170-185),71,72,80,83,28,57
,Z. Tošić RM,28,79,79,"CSKA Moskva
2010 ~ 2017",105454,"171cm / 5'7""",71kg / 157lbs,Left,79,RM,0,"Jul 1, 2010",,€10M,€110K,€0,346,70,77,52,78,69,396,82,77,78,75,84,413,86,84,85,76,82,358,75,75,81,48,79,318,63,36,77,75,67,,114,33,45,36,56,7,13,15,8,13,2001,419,3,4,High,Medium,2,Normal (170-185),85,76,75,83,39,61
,Maxwell LB,33,79,79,"Paris Saint Germain
2012 ~ 2016",53405,"176cm / 5'9""",73kg / 161lbs,Left,79,LB,0,"Jan 1, 2012",,€4.3M,€70K,€0,374,86,67,72,82,67,361,75,69,52,82,83,370,71,74,76,77,72,365,71,72,83,70,69,356,74,78,71,74,59,,233,79,79,75,48,7,6,16,13,6,2107,449,2,3,Medium,Medium,2,Normal (170-185),73,68,79,77,78,74
,Fernando Torres ST,31,79,79,"Atlético Madrid
2016 ~ 2017",49369,"186cm / 6'1""",78kg / 172lbs,Right,79,CF,0,"Jul 4, 2016",,€9M,€100K,€0,378,68,77,75,77,81,356,82,80,63,51,80,357,77,79,74,73,54,370,83,75,63,76,73,313,62,20,82,76,73,,57,17,22,18,54,14,13,8,9,10,1885,401,4,3,Medium,Medium,3,Normal (185+),78,78,71,79,25,70
,Joaquín RM LM CAM,33,79,79,"Real Betis
2015 ~ 2018",45186,"179cm / 5'10""",75kg / 165lbs,Right,79,RM,0,"Sep 1, 2015",,€6.5M,€40K,€0,360,87,69,56,80,68,413,85,89,77,79,83,380,76,79,77,71,77,337,74,59,67,60,77,321,53,35,77,81,75,,109,29,41,39,50,9,14,6,10,11,1970,413,3,3,High,Medium,2,Normal (170-185),78,72,82,83,38,60
