Unnamed: 0,Name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Total defending,Marking,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning
,M. Lanzini CAM LM,23,80,86,"West Ham United
2016 ~ 2020",188988,"170cm / 5'7""",66kg / 146lbs,Right,79,CAM,6,"Jul 1, 2016",,€20M,€100K,€0,338,74,69,56,78,61,399,86,75,76,77,85,413,85,80,87,73,88,348,75,76,79,45,73,275,35,23,72,77,68,75,71,20,26,25,51,14,9,6,7,15,1895,395,4,4,Medium,Medium,1,Normal (170-),82,71,77,85,27,53
,V. Wanyama CDM CM,25,80,84,"Tottenham Hotspur
2016 ~ 2021",188942,"184cm / 6'0""",87kg / 192lbs,Right,81,CB,4,"Jul 1, 2016",,€15.5M,€90K,€0,336,63,63,73,75,62,335,74,62,57,68,74,354,64,71,72,81,66,402,79,81,85,92,65,368,90,81,65,67,65,76,240,77,84,79,59,6,14,10,13,16,2094,446,3,2,Medium,High,2,Stocky (170-185),68,67,68,74,80,89
,M. Schmelzer LB LM,28,80,80,"Borussia Dortmund
2008 ~ 2021",188802,"181cm / 5'11""",74kg / 163lbs,Left,79,LB,0,"Jul 1, 2008",,€11M,€60K,€0,311,79,37,74,74,47,350,67,74,72,66,71,363,75,79,67,78,64,368,74,74,85,75,60,311,81,78,54,52,46,71,242,79,82,81,56,14,10,15,9,8,2001,424,2,2,High,High,2,Normal (170-185),77,51,69,69,79,79
,R. Boudebouz CAM CM CF,26,80,81,"Montpellier
2015 ~ 2019",188388,"177cm / 5'10""",74kg / 163lbs,Left,79,CAM,1,"Jul 7, 2015",,€16.5M,€40K,€0,357,82,78,45,81,71,399,83,79,80,76,81,379,77,76,81,70,75,347,79,61,72,59,76,329,58,32,73,79,87,49,92,27,35,30,62,10,12,16,10,14,1965,410,4,4,High,Medium,2,Lean (170-185),76,78,80,81,33,62
,Ganso CAM CM,26,80,81,"Sevilla
2016 ~ 2021",187688,"184cm / 6'0""",78kg / 172lbs,Left,78,CAM,1,"Jul 21, 2016",,€16.5M,€20K,€0,381,83,72,65,86,75,409,85,80,76,84,84,268,36,34,67,75,56,327,77,33,71,67,79,340,56,47,74,87,76,85,123,41,45,37,53,9,12,14,7,11,1901,385,3,4,Medium,Low,3,Lean (170-185),35,75,85,81,45,64
,F. Smolov ST,26,80,81,"Krasnodar
2015 ~ 2019",187491,"187cm / 6'2""",80kg / 176lbs,Right,79,ST,1,"Jul 1, 2015",,€17M,€60K,€0,364,56,82,70,77,79,359,77,78,64,62,78,386,86,85,75,74,66,370,80,67,74,75,74,331,67,32,83,75,74,73,78,26,28,24,66,16,9,16,15,10,1954,416,4,3,High,Medium,1,Lean (185+),85,80,70,76,32,73
,C. Noboa CM CDM,31,80,80,"Rostov
2015 ~ 2017",187457,"183cm / 6'0""",75kg / 165lbs,Right,79,CM,0,"Jul 29, 2015",,€11.5M,€50K,€0,366,78,67,75,83,63,396,78,76,82,80,80,363,73,73,77,74,66,394,75,79,91,71,78,378,68,74,75,81,80,62,227,77,75,75,60,15,8,11,15,11,2184,455,3,2,High,High,2,Normal (170-185),73,72,81,78,75,76
,K. Asamoah CM LM,27,80,80,"Juventus
2012 ~ 2018",186832,"173cm / 5'8""",75kg / 165lbs,Left,79,CM,0,"Jul 1, 2012",,€14M,€110K,€0,350,76,63,56,79,76,382,82,72,68,79,81,410,81,81,85,78,85,401,84,79,85,75,78,370,74,78,78,76,64,78,224,72,76,76,21,5,4,3,4,5,2158,463,3,4,High,High,2,Stocky (170-185),81,72,77,82,73,78
,R. Zieler GK,27,80,81,"Leicester City
2016 ~ 2020",186148,"187cm / 6'2""",73kg / 161lbs,Right,79,GK,1,"Jul 1, 2016",,€13M,€60K,€0,75,15,10,13,25,12,77,12,11,10,22,22,260,46,50,43,80,41,191,21,69,32,55,14,131,32,21,15,39,24,61,36,11,12,13,385,78,79,66,81,81,1155,433,2,1,Medium,Medium,2,Normal (185+),78,79,66,81,48,81
,D. Welbeck ST LM,25,80,83,"Arsenal
2014 ~ 2019",186146,"185cm / 6'1""",73kg / 161lbs,Right,79,ST,3,"Sep 2, 2014",,€18M,€120K,€0,374,69,77,75,77,76,346,81,61,62,64,78,399,87,85,85,78,64,389,77,80,84,78,70,322,77,22,81,72,70,76,94,23,38,33,53,9,10,6,12,16,1977,425,3,3,High,High,3,Normal (185+),86,75,71,80,34,79
,D. Drinkwater CM,26,80,81,"Leicester City
2012 ~ 2021",186132,"177cm / 5'10""",70kg / 154lbs,Right,79,CM,1,"Jan 1, 2012",,€16M,€80K,€0,330,64,61,61,81,63,375,73,70,69,83,80,362,68,68,69,79,78,362,76,56,83,74,73,354,74,76,74,77,53,77,225,70,79,76,47,12,6,8,9,12,2055,435,4,3,Medium,Medium,1,Normal (170-185),68,67,76,75,74,75
,A. Kolarov CB LB,30,80,80,"Manchester City
2010 ~ 2018",185103,"187cm / 6'2""",83kg / 183lbs,Left,79,CB,0,"Jul 24, 2010",,€10M,€120K,€0,361,90,55,79,73,64,395,78,85,81,77,74,336,69,66,64,79,58,407,91,81,77,78,80,383,84,80,69,76,74,85,240,75,83,82,61,16,15,8,16,6,2183,448,3,2,Medium,High,2,Normal (185+),67,69,79,74,80,79
,M. Darmian LB RB,26,80,81,"Manchester United
2015 ~ 2019",184392,"182cm / 6'0""",70kg / 154lbs,Right,79,RB,1,"Jul 11, 2015",,€13.5M,€110K,€0,330,71,55,70,75,59,319,74,69,35,66,75,398,80,80,80,80,78,349,69,72,87,65,56,327,76,79,64,63,45,76,247,81,84,82,39,6,7,7,12,7,2009,435,5,3,Low,High,2,Lean (170-185),80,58,68,75,81,73
,I. Traoré RM,28,80,80,"Borussia Mönchengladbach
2014 ~ 2021",183909,"171cm / 5'7""",61kg / 134lbs,Left,80,LM,0,"Jul 1, 2014",,€13.5M,€50K,€0,319,80,66,44,76,53,387,87,84,64,74,78,444,92,85,94,80,93,350,80,72,74,47,77,302,53,41,76,76,56,79,115,32,43,40,38,6,6,11,8,7,1955,414,2,4,High,High,2,Lean (170-185),88,70,76,85,39,56
,D. Perotti CF LW,27,80,80,"Roma
2016 ~ 2019",183900,"179cm / 5'10""",70kg / 154lbs,Right,81,CAM,0,"Jan 1, 2016",,€14.5M,€80K,€0,344,79,66,57,82,60,378,86,72,64,69,87,403,85,79,80,80,79,343,73,64,76,55,75,337,51,36,78,84,88,76,77,24,31,22,41,5,8,14,6,8,1923,408,5,4,Medium,High,2,Lean (170-185),82,71,78,85,32,60
,A. Ogbonna CB,28,80,80,"West Ham United
2015 ~ 2022",183855,"191cm / 6'3""",86kg / 190lbs,Left,79,CB,0,"Jul 10, 2015",,€11M,€110K,€0,252,51,25,78,68,30,274,61,51,36,67,59,321,70,73,60,64,54,345,71,74,70,84,46,273,70,84,30,50,39,79,248,81,84,83,21,5,3,5,4,4,1734,389,3,2,High,Medium,2,Lean (185+),72,40,58,60,82,77
,K. Mitroglou ST,28,80,80,"Benfica
2016 ~ 2020",183483,"188cm / 6'2""",85kg / 187lbs,Left,78,ST,0,"Jul 1, 2016",,€14.5M,€20K,€0,373,60,82,85,66,80,357,76,73,71,59,78,281,53,63,52,79,34,397,83,79,71,86,78,302,83,10,82,66,61,81,35,10,15,10,53,12,7,10,8,16,1798,375,5,3,Medium,Low,3,Normal (185+),59,80,64,72,19,81
,N. Amrabat RM RWB CAM ST,29,80,80,"Watford
2016 ~ 2019",183108,"178cm / 5'10""",77kg / 170lbs,Right,79,RM,0,"Jan 18, 2016",,€13M,€70K,€0,374,78,76,68,79,73,376,84,77,68,67,80,412,87,85,88,73,79,359,81,56,73,77,72,349,67,54,73,78,77,67,165,45,65,55,51,11,14,7,6,13,2086,449,2,4,Medium,Medium,1,Normal (170-185),86,76,76,82,56,73
,M. Cáceres CB RB,29,80,80,"Southampton
2017 ~ 2017",182495,"180cm / 5'11""",78kg / 172lbs,Right,79,CB,0,"Feb 16, 2017",,€10.5M,€80K,€0,311,68,37,76,65,65,299,60,68,41,65,65,392,79,79,81,74,79,372,70,93,75,75,59,320,78,84,50,58,50,76,244,84,81,79,15,2,3,4,2,4,1953,417,3,2,Medium,High,2,Normal (170-185),79,51,63,65,82,77
,S. Jovetić ST CAM,26,80,81,"Sevilla
Jun 30, 2017 On loan",181820,"183cm / 6'0""",79kg / 174lbs,Right,81,CAM,1,"Jul 31, 2015","Jun 30, 2017",€17M,€30K,€0,377,72,80,68,78,79,394,85,85,72,64,88,384,78,81,80,76,69,378,82,70,69,75,82,318,50,30,80,78,80,80,88,26,32,30,40,9,7,5,9,10,1979,421,4,4,High,Medium,2,Normal (170-185),80,81,75,84,33,68
,J. Lens RM RW,28,80,80,"Fenerbahçe
2015 ~ 2019",178416,"178cm / 5'10""",73kg / 161lbs,Right,80,RM,0,"Jul 15, 2015",,€13.5M,€70K,€0,385,83,75,63,79,85,366,83,71,68,63,81,411,86,89,75,80,81,380,80,73,76,76,75,291,53,23,71,77,67,76,93,22,39,32,67,16,16,14,15,6,1993,424,4,4,High,Medium,2,Normal (170-185),88,76,76,81,32,71
,B. Ivanović RB CB,32,80,80,"Zenit
2017 ~ 2019",178372,"185cm / 6'1""",91kg / 201lbs,Right,83,CB,0,"Feb 1, 2017",,€8M,€70K,€0,332,72,57,87,68,48,298,58,70,48,56,66,316,63,66,57,83,47,381,73,83,78,85,62,348,90,82,61,57,58,71,254,87,84,83,61,15,9,13,11,13,1990,420,3,2,High,Medium,3,Normal (185+),65,61,64,61,85,84
,Eder ST LW,29,80,80,"Inter
Jun 30, 2018 On loan",178311,"179cm / 5'10""",74kg / 163lbs,Right,81,CAM,0,"Jul 1, 2012","Jun 30, 2018",€14M,€80K,€0,365,72,81,60,76,76,384,83,80,78,58,85,409,86,84,81,78,80,348,80,54,76,60,78,325,60,24,85,78,78,78,64,18,20,26,50,8,12,11,10,9,1945,410,4,3,High,Medium,3,Normal (170-185),85,80,73,83,25,64
,Kiko Casilla GK,29,80,80,"Real Madrid
2015 ~ 2020",177644,"191cm / 6'3""",84kg / 185lbs,Right,79,GK,0,"Jul 19, 2015",,€12M,€120K,€0,104,24,14,13,30,23,106,12,25,25,24,20,256,32,49,43,74,58,228,24,69,43,79,13,152,45,20,12,52,23,51,38,12,15,11,397,75,83,80,82,77,1281,438,2,1,Medium,Medium,2,Normal (185+),75,83,80,77,41,82
,Nacho Monreal LB,30,80,80,"Arsenal
2013 ~ 2019",177604,"179cm / 5'10""",72kg / 159lbs,Left,79,LB,0,"Jan 31, 2013",,€10M,€110K,€0,317,78,39,67,77,56,344,73,74,59,61,77,375,75,75,74,79,72,356,71,75,84,65,61,344,74,82,61,66,61,79,242,79,82,81,29,7,5,9,3,5,2007,427,3,2,High,High,2,Lean (170-185),75,53,72,75,80,72
,S. Tasci CB,29,80,80,"Spartak Moskva
2013 ~ 2018",177519,"186cm / 6'1""",80kg / 176lbs,Right,79,CB,0,"Aug 30, 2013",,€10.5M,€50K,€0,291,50,33,82,76,50,297,63,37,45,78,74,328,67,66,59,78,58,312,64,81,55,78,34,292,75,79,39,57,42,70,243,80,82,81,60,14,10,16,14,6,1823,390,4,2,Medium,Medium,2,Normal (185+),66,41,64,66,81,72
,M. Díaz CM CDM,29,80,80,"Celta de Vigo
2016 ~ 2019",176930,"166cm / 5'5""",63kg / 139lbs,Right,79,CM,0,"Jan 15, 2016",,€13M,€30K,€0,339,74,52,63,84,66,398,72,83,82,81,80,376,65,58,80,79,94,390,84,74,86,66,80,366,78,80,66,76,66,64,222,75,79,68,10,2,2,2,2,2,2101,433,3,2,Medium,High,1,Normal (170-),61,66,80,77,75,74
,M. Berg ST CF,29,80,80,"Panathinaikos
2013 ~ 2019",176733,"184cm / 6'0""",74kg / 163lbs,Right,78,ST,0,"Jul 8, 2013",,€14M,€3K,€0,361,56,82,77,72,74,313,72,66,47,51,77,366,74,75,71,75,71,372,79,74,69,76,74,308,61,28,83,66,70,75,70,12,33,25,51,10,7,12,8,14,1841,391,4,3,High,Low,3,Lean (170-185),75,79,63,74,29,71
,A. Ayew RM ST LM,26,80,80,"West Ham United
2016 ~ 2019",176571,"176cm / 5'9""",72kg / 159lbs,Left,78,LM,0,"Aug 9, 2016",,€14.5M,€120K,€0,376,80,75,78,78,65,364,80,74,57,71,82,398,78,78,86,75,81,403,75,92,88,73,75,357,78,57,76,75,71,75,176,54,62,60,50,10,6,12,7,15,2124,448,3,3,High,Medium,3,Normal (170-185),78,74,76,81,60,79
"FIFA 17 Sep 20, 201775  73 Vision",I. Piatti LW LM CF,31,80,80,"Montreal Impact
2014 ~ 2017",176376,"180cm / 5'11""",76kg / 168lbs,Right,80,CAM,0,"Aug 15, 2014",,€12M,€15K,€0,336,68,81,34,76,77,382,85,82,59,71,85,405,79,76,87,82,81,349,81,32,86,70,80,370,80,55,83,73,79,83,141,55,62,24,56,14,13,7,7,15,2039,442,4,5,High,Medium,2,Lean (170-185),77,81,73,85,52,74
,W. Reid CB,27,80,81,"West Ham United
2010 ~ 2023",176285,"190cm / 6'3""",87kg / 192lbs,Right,79,CB,1,"Aug 1, 2010",,€13M,€110K,€0,249,28,46,83,62,30,233,43,33,38,62,57,324,71,74,57,79,43,356,72,74,76,81,53,305,84,80,42,44,55,72,244,81,81,82,59,13,15,9,10,12,1770,385,3,2,Medium,High,2,Normal (185+),73,52,49,50,81,80
,Lucas Leiva CDM CM CB,29,80,80,"Liverpool
2007 ~ 2023",176266,"179cm / 5'10""",73kg / 161lbs,Right,78,CDM,0,"May 11, 2007",,€10.5M,€110K,€0,275,63,23,65,77,47,329,69,66,47,73,74,329,55,53,70,78,73,341,71,82,77,76,35,347,83,85,49,69,61,78,237,78,80,79,37,10,8,8,5,6,1895,391,3,2,Medium,High,3,Normal (170-185),54,39,70,71,79,78
,K. Boateng ST LM CAM,29,80,80,"Las Palmas
2016 ~ 2020",173909,"186cm / 6'1""",86kg / 190lbs,Right,78,ST,0,"Aug 1, 2016",,€14M,€30K,€0,385,75,73,74,80,83,391,79,81,71,77,83,356,75,73,77,73,58,402,84,85,70,86,77,369,82,67,77,76,67,80,202,59,71,72,54,6,11,15,16,6,2159,454,4,4,Medium,Medium,3,Normal (185+),74,76,77,79,67,81
,Marcano CB,29,80,80,"Porto
2014 ~ 2018",173521,"187cm / 6'2""",77kg / 170lbs,Left,79,CB,0,"Aug 11, 2014",,€10.5M,€20K,€0,282,49,42,83,73,35,262,54,39,37,67,65,324,67,72,57,72,56,340,65,76,80,77,42,284,79,82,40,48,35,68,239,80,82,77,61,8,16,7,14,16,1792,393,3,2,Medium,Medium,2,Normal (185+),70,46,59,59,81,78
,H. Moreno CB LB,28,80,80,"PSV
2015 ~ 2019",173432,"183cm / 6'0""",80kg / 176lbs,Left,79,CB,0,"Aug 15, 2015",,€11M,€30K,€0,296,50,33,84,74,55,268,56,48,28,68,68,340,67,67,68,76,62,327,63,75,72,78,39,308,77,74,35,59,63,69,248,82,84,82,60,12,15,14,9,10,1847,391,2,2,Medium,Medium,2,Normal (170-185),67,43,62,62,81,76
,S. Mignolet GK,28,80,80,"Liverpool
2013 ~ 2021",173426,"193cm / 6'4""",87kg / 192lbs,Right,78,GK,0,"Jun 25, 2013",,€12.5M,€90K,€0,93,11,11,16,39,16,100,14,16,12,34,24,260,55,59,28,76,42,233,45,69,31,72,16,152,34,21,16,40,41,66,43,13,14,16,379,80,76,65,74,84,1260,436,2,1,Medium,Medium,3,Normal (185+),80,76,65,84,57,74
,S. Romero GK,29,80,80,"Manchester United
2015 ~ 2021",173373,"192cm / 6'4""",87kg / 192lbs,Right,78,GK,0,"Jul 27, 2015",,€12M,€100K,€0,92,11,14,12,38,17,98,12,12,13,36,25,266,47,44,52,79,44,198,14,63,35,75,11,125,33,21,11,44,16,52,40,14,11,15,394,77,75,81,78,83,1213,439,3,1,Medium,Medium,3,Normal (185+),77,75,81,83,45,78
,D. Wass CM CAM,27,80,80,"Celta de Vigo
2015 ~ 2019",172522,"181cm / 5'11""",74kg / 163lbs,Right,79,CM,0,"Jul 1, 2015",,€14M,€30K,€0,365,78,69,67,82,69,400,80,79,83,77,81,371,75,76,79,82,59,373,86,59,90,68,70,351,59,74,74,80,64,71,194,59,67,68,56,11,9,10,13,13,2110,445,3,3,Medium,Medium,2,Normal (170-185),76,73,80,79,66,71
,Coke RB RM,29,80,80,"Schalke 04
2016 ~ 2019",172316,"177cm / 5'10""",74kg / 163lbs,Right,79,RB,0,"Aug 3, 2016",,€10.5M,€40K,€0,345,81,62,83,76,43,323,72,70,36,66,79,356,68,73,65,86,64,351,70,74,78,69,60,347,74,77,62,60,74,61,238,76,82,80,54,10,9,13,6,16,2014,430,4,2,High,Medium,2,Normal (170-185),71,63,70,74,79,73
,A. Guardado CM CDM,29,80,80,"PSV
2015 ~ 2018",171897,"169cm / 5'7""",67kg / 148lbs,Left,79,CM,0,"Jul 1, 2015",,€13M,€30K,€0,339,73,58,55,84,69,387,80,70,71,82,84,406,78,77,82,82,87,354,74,74,84,57,65,362,72,72,67,81,70,76,204,60,72,72,48,7,10,10,11,10,2100,438,2,3,High,High,3,Lean (170-),77,64,80,82,67,68
,J. dos Santos CM RM,26,80,81,"LA Galaxy
2017 ~ 2019",170370,"172cm / 5'8""",74kg / 163lbs,Right,79,CM,1,"Jul 28, 2017",,€16M,€15K,€0,359,83,62,57,84,73,399,80,80,76,78,85,366,68,65,74,78,81,357,72,69,77,65,74,346,59,65,80,83,59,65,170,52,63,55,59,15,15,7,10,12,2056,423,4,3,High,High,1,Normal (170-185),66,68,82,81,59,67
,R. Bertrand LB,26,80,80,"Southampton
2015 ~ 2021",169705,"179cm / 5'10""",85kg / 187lbs,Left,79,LB,0,"Feb 2, 2015",,€12M,€70K,€0,308,79,41,69,76,43,362,75,74,66,70,77,380,81,79,76,76,68,339,59,71,83,72,54,316,73,77,63,51,52,76,243,79,82,82,64,11,13,15,10,15,2012,428,3,2,High,Medium,2,Normal (170-185),80,49,70,75,79,75
,R. Shawcross CB,28,80,80,"Stoke City
2008 ~ 2021",169596,"191cm / 6'3""",76kg / 168lbs,Right,79,CB,0,"Jan 17, 2008",,€11M,€80K,€0,268,33,53,84,63,35,223,42,34,24,69,54,298,53,53,62,73,57,311,44,72,79,88,28,296,86,81,31,50,48,60,243,82,81,80,57,10,12,7,13,15,1696,366,3,2,Medium,High,2,Normal (185+),53,44,52,50,82,85
,Renato Augusto CM CAM CDM LM,28,80,80,"Brazil
Free",169195,"186cm / 6'1""",86kg / 190lbs,Right,79,CM,0,"Feb 10, 2016",,€0,€0,€0,359,79,65,57,81,77,405,85,80,75,81,84,348,66,67,66,83,66,360,81,49,71,78,81,347,53,70,75,81,68,68,194,67,68,59,56,6,11,16,15,8,2069,438,4,4,Medium,Medium,2,Lean (185+),67,73,80,82,66,70
,Jardel CB,30,80,80,"Benfica
2011 ~ 2020",168530,"192cm / 6'4""",85kg / 187lbs,Right,79,CB,0,"Jan 1, 2011",,€10M,€15K,€0,252,46,38,84,57,27,230,54,30,35,53,58,261,55,66,34,72,34,332,67,70,69,89,37,302,85,79,30,51,57,72,246,82,84,80,57,7,16,11,16,7,1680,373,3,2,Medium,High,2,Normal (185+),61,44,51,53,82,82
,Y. Cabaye CM CDM,30,80,80,"Crystal Palace
2015 ~ 2018",167943,"174cm / 5'9""",71kg / 157lbs,Right,78,CM,0,"Jul 10, 2015",,€12.5M,€80K,€0,362,72,69,67,81,73,385,71,77,77,78,82,362,66,68,72,79,77,365,78,70,73,68,76,382,78,77,70,79,78,78,220,72,75,73,59,14,9,16,8,12,2135,438,4,3,Medium,Medium,3,Normal (170-185),67,73,78,75,74,71
,V. Denisov LB,29,80,80,"Lokomotiv Moskva
2013 ~ 2023",167553,"178cm / 5'10""",75kg / 165lbs,Left,79,LB,0,"Jan 14, 2013",,€10.5M,€50K,€0,303,73,40,66,67,57,334,73,65,62,65,69,379,86,80,69,74,70,362,75,71,91,72,53,323,82,87,60,63,31,61,239,76,80,83,48,13,9,7,9,10,1988,430,3,2,High,High,1,Normal (170-185),83,51,67,71,79,79
,D. Basta RB RM,31,80,80,"Lazio
2014 ~ 2018",167514,"183cm / 6'0""",72kg / 159lbs,Right,79,RB,0,"Jul 1, 2014",,€9M,€50K,€0,348,78,58,72,76,64,366,76,72,66,74,78,373,79,78,70,78,68,384,80,70,82,76,76,335,76,82,66,56,55,78,240,78,82,80,57,12,6,11,14,14,2103,449,3,2,High,High,2,Normal (170-185),78,67,71,76,80,77
,G. Cabral CB,30,80,80,"Celta de Vigo
2014 ~ 2019",165536,"182cm / 6'0""",81kg / 179lbs,Right,79,CB,0,"Jun 30, 2014",,€10M,€30K,€0,240,35,22,81,74,28,250,49,33,48,59,61,301,52,51,59,76,63,317,50,86,74,78,29,300,84,80,40,49,47,59,245,82,79,84,47,11,7,11,7,11,1700,354,3,2,Medium,Medium,1,Normal (170-185),51,31,56,56,81,79
,G. Paletta CB,30,80,80,"Milan
2015 ~ 2018",165526,"190cm / 6'3""",80kg / 176lbs,Right,79,CB,0,"Feb 2, 2015",,€10M,€60K,€0,207,30,16,76,55,30,251,53,48,35,60,55,284,55,55,50,76,48,340,60,80,69,87,44,249,84,84,28,18,35,74,248,84,84,80,55,10,6,15,10,14,1634,349,3,2,Low,High,2,Normal (185+),55,33,42,54,83,82
,Ł. Fabiański GK,31,80,80,"Swansea City
2014 ~ 2019",164835,"190cm / 6'3""",83kg / 183lbs,Right,79,GK,0,"Jul 1, 2014",,€11M,€60K,€0,75,14,13,11,20,17,98,14,18,12,32,22,264,50,47,52,71,44,192,14,68,25,65,20,148,43,16,15,52,22,63,36,11,12,13,393,77,84,70,78,84,1206,441,2,1,Medium,Medium,2,Normal (185+),77,84,70,84,48,78
,B. Foster GK,33,80,80,"West Bromwich Albion
2012 ~ 2019",163155,"193cm / 6'4""",90kg / 198lbs,Left,79,GK,0,"Jul 1, 2012",,€10M,€40K,€0,97,15,18,14,36,14,103,14,15,17,32,25,265,50,48,45,72,50,205,27,75,32,57,14,135,15,23,14,42,41,67,44,15,15,14,392,79,79,73,77,84,1241,441,3,1,Medium,Medium,2,Normal (185+),79,79,73,84,49,77
,V. Ibišević ST,31,80,80,"Hertha BSC
2015 ~ 2019",162369,"188cm / 6'2""",82kg / 181lbs,Right,79,ST,0,"Aug 30, 2015",,€12.5M,€40K,€0,392,65,85,82,76,84,324,72,73,56,47,76,327,54,64,66,84,59,365,80,72,68,79,66,347,82,30,85,73,77,79,77,20,35,22,71,16,12,13,14,16,1903,391,4,3,Medium,Medium,2,Normal (185+),60,80,68,73,33,77
,A. Granqvist CB,31,80,80,"Krasnodar
2013 ~ 2018",156713,"192cm / 6'4""",84kg / 185lbs,Right,79,CB,0,"Aug 16, 2013",,€9.5M,€50K,€0,291,49,51,81,73,37,255,49,36,40,67,63,262,46,49,55,76,36,347,74,64,67,83,59,345,81,82,54,49,79,78,245,83,83,79,53,7,9,12,10,15,1798,380,4,2,High,Medium,2,Normal (185+),48,58,59,55,82,78
,L. Podolski ST RM CAM,31,80,80,"Vissel Kobe
2017 ~ 2019",150516,"182cm / 6'0""",83kg / 183lbs,Left,79,ST,0,"Jul 1, 2017",,€12.5M,€15K,€0,388,75,82,65,77,89,375,78,80,75,64,78,373,79,77,69,76,72,390,92,71,68,78,81,346,70,36,79,78,83,79,111,33,39,39,53,10,9,16,9,9,2036,427,2,3,Medium,Low,3,Normal (170-185),78,84,75,77,39,74
,I. Akinfeev GK,30,80,80,"CSKA Moskva
2002 ~ 2019",148119,"186cm / 6'1""",82kg / 181lbs,Right,78,GK,0,"Jan 1, 2002",,€11.5M,€50K,€0,83,19,13,18,23,10,91,15,19,13,22,22,269,51,50,53,70,45,206,24,62,35,72,13,124,24,17,11,62,10,68,43,17,13,13,392,77,72,78,82,83,1208,442,3,1,Medium,Medium,3,Normal (185+),77,72,78,83,50,82
,Negredo ST,30,80,80,"Middlesbrough
Jun 30, 2017 On loan",146439,"186cm / 6'1""",82kg / 181lbs,Left,78,ST,0,"Jul 1, 2015","Jun 30, 2017",€13.5M,€50K,€0,367,50,80,83,75,79,353,72,68,70,66,77,330,63,64,67,76,60,393,84,81,65,86,77,336,78,32,80,66,80,69,102,36,34,32,48,11,6,11,7,13,1929,401,2,3,Medium,Low,3,Stocky (185+),64,80,66,73,39,79
,F. Belluschi CAM CM,32,80,80,"San Lorenzo
2016 ~ 2018",143587,"173cm / 5'8""",78kg / 172lbs,Right,79,CAM,0,"Jan 25, 2016",,€11M,€30K,€0,363,81,69,58,80,75,404,79,85,82,78,80,372,72,68,78,80,74,362,83,67,65,67,80,377,73,69,74,86,75,85,169,45,65,59,52,11,9,12,13,7,2099,432,4,4,High,Medium,2,Normal (170-185),70,75,81,79,59,68
,A. Pyatov GK,32,80,80,"Shakhtar Donetsk
2007 ~ 2018",142902,"190cm / 6'3""",84kg / 185lbs,Right,79,GK,0,"Jan 1, 2007",,€10.5M,€2K,€0,73,13,9,10,29,12,78,12,14,16,24,12,256,44,44,58,78,32,217,19,73,37,76,12,150,35,23,14,63,15,52,31,12,9,10,400,79,74,83,81,83,1205,444,3,1,Medium,Medium,2,Normal (185+),79,74,83,83,44,81
,P. Zabaleta RB,31,80,80,"Manchester City
2008 ~ 2017",142784,"178cm / 5'10""",74kg / 163lbs,Right,81,CB,0,"Aug 31, 2008",,€9M,€120K,€0,325,75,49,76,72,53,347,73,68,66,64,76,354,67,67,69,85,66,362,66,84,76,79,57,374,88,85,71,66,64,70,247,81,84,82,51,10,14,15,7,5,2060,429,3,3,High,High,3,Normal (170-185),67,56,70,74,82,80
,A. Mirante GK,32,80,80,"Bologna
2015 ~ 2018",140293,"193cm / 6'4""",79kg / 174lbs,Right,79,GK,0,"Jul 3, 2015",,€10.5M,€50K,€0,90,10,17,13,35,15,101,15,17,13,35,21,264,44,43,50,77,50,188,23,62,33,55,15,123,32,17,10,43,21,65,42,18,12,12,386,82,80,64,78,82,1194,429,2,1,Medium,Medium,2,Lean (185+),82,80,64,82,43,78
,F. Marchetti GK,33,80,80,"Lazio
2011 ~ 2018",139668,"188cm / 6'2""",83kg / 183lbs,Left,79,GK,0,"Jul 1, 2011",,€10M,€40K,€0,90,13,17,12,36,12,92,11,14,12,35,20,306,55,50,60,80,61,213,20,84,34,62,13,137,36,22,12,45,22,64,45,19,12,14,386,80,78,66,78,84,1269,438,3,1,Medium,Medium,2,Normal (185+),80,78,66,84,52,78
,Kaká CAM CF,34,80,80,"Orlando City
2014 ~ 2017",138449,"186cm / 6'1""",83kg / 183lbs,Right,78,CAM,0,"Jul 1, 2014",,€7.5M,€15K,€0,365,74,74,52,81,84,389,79,84,70,73,83,332,63,61,68,76,64,319,76,53,44,70,76,332,45,42,77,84,84,85,76,14,31,31,19,3,5,5,3,3,1832,383,4,4,High,Medium,3,Normal (185+),62,76,79,78,30,58
